,nan,nan
DS-D49,2011-07-23 01:40:00 -0500,2011-07-23 10:02:00 -0500
,nan,nan
DS-D52,2011-07-23 01:35:00 -0500,2011-07-23 16:58:00 -0500
,nan,nan
DS-D62,2011-07-23 01:57:00 -0500,2011-07-23 05:29:00 -0500
,nan,nan
DS-M03,2011-07-23 02:21:00 -0500,2011-07-23 22:28:00 -0500
,nan,nan
DS-M10,2011-07-23 02:06:00 -0500,2011-07-23 11:03:00 -0500
,nan,nan
DS-M11,2011-07-23 01:42:00 -0500,2011-07-23 07:45:00 -0500
,nan,nan
TGNASH,2011-07-23 02:18:00 -0500,2011-07-23 02:21:00 -0500
,nan,nan
DS-M27,2011-07-23 01:50:00 -0500,2011-07-23 23:59:00 -0500
,nan,nan
DS-M101,2011-07-23 01:02:00 -0500,2011-07-23 08:23:00 -0500
,nan,nan
DS-M104,2011-07-23 00:52:00 -0500,2011-07-23 08:42:00 -0500
,nan,nan
DS-M104E,2011-07-23 00:57:00 -0500,2011-07-23 08:20:00 -0500
,nan,nan
DS-M104E,2011-07-23 08:32:00 -0500,2011-07-23 08:42:00 -0500
,nan,nan
DS-M104E,2011-07-23 09:32:00 -0500,2011-07-23 09:38:00 -0500
,nan,nan
DS-M104E,2011-07-23 09:47:00 -0500,2011-07-23 11:04:00 -0500
,nan,nan
DS-M106E,2011-07-23 01:07:00 -0500,2011-07-23 13:07:00 -0500
,nan,nan
DS-M106E,2011-07-23 13:18:00 -0500,2011-07-23 23:59:00 -0500
,nan,nan
DS-M109 N,2011-07-23 00:35:00 -0500,2011-07-23 23:59:00 -0500
,nan,nan
DS-M109S,2011-07-23 00:54:00 -0500,2011-07-23 01:09:00 -0500
,nan,nan
DS-M109S,2011-07-23 01:34:00 -0500,2011-07-23 04:30:00 -0500
,nan,nan
DS-M109S,2011-07-23 04:36:00 -0500,2011-07-23 07:47:00 -0500
,nan,nan
MWRD DS-M114N,2011-07-23 00:29:00 -0500,2011-07-23 23:12:00 -0500
,nan,nan
Wilmette DS-M114N-2,2011-07-23 00:30:00 -0500,2011-07-23 23:59:00 -0500
,nan,nan
DS-N11,2011-07-23 01:00:00 -0500,2011-07-23 05:48:00 -0500
,nan,nan
DS-N12,2011-07-23 01:25:00 -0500,2011-07-23 10:52:00 -0500
,nan,nan
DS-N16,2011-07-23 00:55:00 -0500,2011-07-23 05:28:00 -0500
,nan,nan
DS-N18,2011-07-23 00:49:00 -0500,2011-07-23 10:20:00 -0500
,nan,nan
DS-N19,2011-07-23 00:39:00 -0500,2011-07-23 08:05:00 -0500
,nan,nan
CDS-21,2011-07-24 00:01:00 -0500,2011-07-24 01:05:00 -0500
,nan,nan
CDS-41,2011-07-24 05:17:00 -0500,2011-07-24 05:36:00 -0500
,nan,nan
CDS-7,2011-07-24 09:49:00 -0500,2011-07-24 11:06:00 -0500
,nan,nan
CDS-22,2011-07-24 09:51:00 -0500,2011-07-24 12:30:00 -0500
,nan,nan
CDS-15-1,2011-07-24 10:02:00 -0500,2011-07-24 10:55:00 -0500
,nan,nan
CDS-39,2011-07-24 10:26:00 -0500,2011-07-24 10:52:00 -0500
,nan,nan
CDS-41,2011-07-24 09:21:00 -0500,2011-07-24 11:41:00 -0500
,nan,nan
CDS-41,2011-07-24 08:24:00 -0500,2011-07-24 09:13:00 -0500
,nan,nan
CDS-2,2011-07-24 00:01:00 -0500,2011-07-24 23:08:00 -0500
,nan,nan
CDS-4,2011-07-24 00:01:00 -0500,2011-07-24 23:08:00 -0500
,nan,nan
002 Lemont WRP,2011-07-24 00:01:00 -0500,2011-07-24 19:00:00 -0500
,nan,nan
DS-D08,2011-07-24 23:44:00 -0500,2011-07-24 23:47:00 -0500
,nan,nan
DS-D08,2011-07-24 23:44:00 -0500,2011-07-24 23:47:00 -0500
,nan,nan
DS-D37,2011-07-24 11:08:00 -0500,2011-07-24 11:32:00 -0500
,nan,nan
DS-D48,2011-07-24 10:20:00 -0500,2011-07-24 11:06:00 -0500
,nan,nan
DS-M03,2011-07-24 00:15:00 -0500,2011-07-24 06:22:00 -0500
,nan,nan
DS-M03,2011-07-24 09:33:00 -0500,2011-07-24 15:19:00 -0500
,nan,nan
DS-M27,2011-07-24 00:00:00 -0500,2011-07-24 20:05:00 -0500
,nan,nan
DS-M104E,2011-07-24 09:41:00 -0500,2011-07-24 10:47:00 -0500
,nan,nan
DS-M106E,2011-07-24 00:45:00 -0500,2011-07-24 02:36:00 -0500
,nan,nan
DS-M106E,2011-07-24 09:40:00 -0500,2011-07-24 14:59:00 -0500
,nan,nan
DS-M109 N,2011-07-24 07:46:00 -0500,2011-07-24 15:00:00 -0500
,nan,nan
DS-M109 N,2011-07-24 00:00:00 -0500,2011-07-24 04:26:00 -0500
,nan,nan
Wilmette DS-M114N-2,2011-07-24 00:00:00 -0500,2011-07-24 00:25:00 -0500
,nan,nan
DS-N12,2011-07-27 23:09:00 -0500,2011-07-27 23:40:00 -0500
,nan,nan
DS-N18,2011-07-27 23:22:00 -0500,2011-07-27 23:34:00 -0500
,nan,nan
DS-M27,2011-07-28 23:45:00 -0500,2011-07-28 23:59:00 -0500
,nan,nan
DS-D31,2011-07-28 23:30:00 -0500,2011-07-28 23:59:00 -0500
,nan,nan
DS-D37,2011-07-28 02:02:00 -0500,2011-07-28 02:04:00 -0500
,nan,nan
DS-D37,2011-07-28 02:20:00 -0500,2011-07-28 02:34:00 -0500
,nan,nan
DS-D37,2011-07-28 22:47:00 -0500,2011-07-28 23:57:00 -0500
,nan,nan
DS-D39,2011-07-28 22:49:00 -0500,2011-07-28 23:34:00 -0500
,nan,nan
DS-D41,2011-07-28 22:36:00 -0500,2011-07-28 23:48:00 -0500
,nan,nan
DS-D44,2011-07-28 22:39:00 -0500,2011-07-28 23:21:00 -0500
,nan,nan
DS-D47,2011-07-28 22:44:00 -0500,2011-07-28 23:59:00 -0500
,nan,nan
DS-D49,2011-07-28 22:34:00 -0500,2011-07-28 23:31:00 -0500
,nan,nan
DS-M03,2011-07-28 01:29:00 -0500,2011-07-28 03:23:00 -0500
,nan,nan
DS-M09,2011-07-28 01:07:00 -0500,2011-07-28 03:29:00 -0500
,nan,nan
DS-M13,2011-07-28 22:48:00 -0500,2011-07-28 23:56:00 -0500
,nan,nan
DS-M27,2011-07-28 01:25:00 -0500,2011-07-28 09:05:00 -0500
,nan,nan
DS-M104,2011-07-28 01:06:00 -0500,2011-07-28 01:08:00 -0500
,nan,nan
DS-M109 N,2011-07-28 01:21:00 -0500,2011-07-28 04:19:00 -0500
,nan,nan
DS-N12,2011-07-28 01:42:00 -0500,2011-07-28 02:37:00 -0500
,nan,nan
DS-M03,2011-07-29 03:39:00 -0500,2011-07-29 12:11:00 -0500
,nan,nan
DS-M09,2011-07-29 00:52:00 -0500,2011-07-29 22:27:00 -0500
,nan,nan
DS-M09,2011-07-29 22:41:00 -0500,2011-07-29 22:56:00 -0500
,nan,nan
TGNASH,2011-07-29 07:28:00 -0500,2011-07-29 07:37:00 -0500
,nan,nan
TGNASH,2011-07-29 09:23:00 -0500,2011-07-29 09:25:00 -0500
,nan,nan
DS-M106E,2011-07-29 06:47:00 -0500,2011-07-29 07:15:00 -0500
,nan,nan
DS-M106E,2011-07-29 07:23:00 -0500,2011-07-29 08:11:00 -0500
,nan,nan
DS-M106E,2011-07-29 08:18:00 -0500,2011-07-29 08:48:00 -0500
,nan,nan
DS-M106E,2011-07-29 08:51:00 -0500,2011-07-29 09:13:00 -0500
,nan,nan
DS-M106E,2011-07-29 09:15:00 -0500,2011-07-29 09:36:00 -0500
,nan,nan
DS-M106E,2011-07-29 09:50:00 -0500,2011-07-29 10:13:00 -0500
,nan,nan
DS-M106E,2011-07-29 10:33:00 -0500,2011-07-29 10:47:00 -0500
,nan,nan
DS-M106E,2011-07-29 11:05:00 -0500,2011-07-29 11:17:00 -0500
,nan,nan
DS-M109 N,2011-07-29 01:11:00 -0500,2011-07-29 15:49:00 -0500
,nan,nan
DS-M27,2011-07-29 00:00:00 -0500,2011-07-29 19:05:00 -0500
,nan,nan
DS-D02,2011-07-29 01:50:00 -0500,2011-07-29 02:44:00 -0500
,nan,nan
DS-D09,2011-07-29 00:56:00 -0500,2011-07-29 01:39:00 -0500
,nan,nan
DS-D09,2011-07-29 01:44:00 -0500,2011-07-29 03:02:00 -0500
,nan,nan
DS-D13,2011-07-29 01:31:00 -0500,2011-07-29 06:59:00 -0500
,nan,nan
DS-D14,2011-07-29 00:49:00 -0500,2011-07-29 03:29:00 -0500
,nan,nan
DS-D15,2011-07-29 00:11:00 -0500,2011-07-29 03:47:00 -0500
,nan,nan
DS-D17,2011-07-29 01:32:00 -0500,2011-07-29 03:32:00 -0500
,nan,nan
DS-D18,2011-07-29 01:34:00 -0500,2011-07-29 07:00:00 -0500
,nan,nan
DS-D19,2011-07-29 00:50:00 -0500,2011-07-29 04:12:00 -0500
,nan,nan
DS-D28,2011-07-29 00:12:00 -0500,2011-07-29 05:30:00 -0500
,nan,nan
DS-D31,2011-07-29 00:00:00 -0500,2011-07-29 05:25:00 -0500
,nan,nan
DS-D32,2011-07-29 00:08:00 -0500,2011-07-29 00:42:00 -0500
,nan,nan
DS-D32,2011-07-29 00:58:00 -0500,2011-07-29 03:05:00 -0500
,nan,nan
DS-D33,2011-07-29 01:27:00 -0500,2011-07-29 01:33:00 -0500
,nan,nan
DS-D33,2011-07-29 02:02:00 -0500,2011-07-29 03:01:00 -0500
,nan,nan
DS-D35,2011-07-29 01:05:00 -0500,2011-07-29 01:39:00 -0500
,nan,nan
DS-D35,2011-07-29 02:14:00 -0500,2011-07-29 03:31:00 -0500
,nan,nan
DS-D36,2011-07-29 02:17:00 -0500,2011-07-29 03:31:00 -0500
,nan,nan
DS-D37,2011-07-29 00:00:00 -0500,2011-07-29 00:05:00 -0500
,nan,nan
DS-D37,2011-07-29 00:06:00 -0500,2011-07-29 05:33:00 -0500
,nan,nan
DS-D39,2011-07-29 02:16:00 -0500,2011-07-29 04:26:00 -0500
,nan,nan
DS-D41,2011-07-29 01:13:00 -0500,2011-07-29 04:02:00 -0500
,nan,nan
DS-D44,2011-07-29 02:11:00 -0500,2011-07-29 03:37:00 -0500
,nan,nan
DS-D47,2011-07-29 00:00:00 -0500,2011-07-29 00:23:00 -0500
,nan,nan
DS-D47,2011-07-29 02:11:00 -0500,2011-07-29 04:19:00 -0500
,nan,nan
DS-D49,2011-07-29 02:14:00 -0500,2011-07-29 05:09:00 -0500
,nan,nan
DS-D52,2011-07-29 00:59:00 -0500,2011-07-29 04:55:00 -0500
,nan,nan
DS-M10,2011-07-29 01:43:00 -0500,2011-07-29 06:19:00 -0500
,nan,nan
DS-M13,2011-07-29 00:31:00 -0500,2011-07-29 04:41:00 -0500
,nan,nan
DS-M13,2011-07-29 04:42:00 -0500,2011-07-29 06:46:00 -0500
,nan,nan
DS-M101,2011-07-29 01:01:00 -0500,2011-07-29 02:29:00 -0500
,nan,nan
DS-M104,2011-07-29 00:58:00 -0500,2011-07-29 03:50:00 -0500
,nan,nan
DS-M106E,2011-07-29 01:25:00 -0500,2011-07-29 06:39:00 -0500
,nan,nan
DS-N11,2011-07-29 00:44:00 -0500,2011-07-29 01:14:00 -0500
,nan,nan
DS-N11,2011-07-29 01:44:00 -0500,2011-07-29 02:28:00 -0500
,nan,nan
DS-N12,2011-07-29 00:00:00 -0500,2011-07-29 04:59:00 -0500
,nan,nan
DS-N16,2011-07-29 01:15:00 -0500,2011-07-29 01:23:00 -0500
,nan,nan
DS-N16,2011-07-29 01:41:00 -0500,2011-07-29 02:32:00 -0500
,nan,nan
DS-N18,2011-07-29 00:59:00 -0500,2011-07-29 04:53:00 -0500
,nan,nan
DS-N19,2011-07-29 00:59:00 -0500,2011-07-29 02:56:00 -0500
,nan,nan
DS-D06,2011-07-29 00:01:00 -0500,2011-07-29 08:28:00 -0500
,nan,nan
DS-D08,2011-07-29 22:54:00 -0500,2011-07-29 22:56:00 -0500
,nan,nan
DS-D08,2011-07-29 22:54:00 -0500,2011-07-29 22:56:00 -0500
,nan,nan
DS-M09,2011-07-30 00:08:00 -0500,2011-07-30 00:11:00 -0500
,nan,nan
DS-D08,2011-08-02 21:57:00 -0500,2011-08-02 22:27:00 -0500
,nan,nan
DS-D31,2011-08-02 22:05:00 -0500,2011-08-02 22:09:00 -0500
,nan,nan
DS-M13,2011-08-02 22:22:00 -0500,2011-08-02 22:30:00 -0500
,nan,nan
DS-M27,2011-08-02 23:20:00 -0500,2011-08-02 23:59:00 -0500
,nan,nan
DS-M101,2011-08-02 21:47:00 -0500,2011-08-02 22:00:00 -0500
,nan,nan
DS-M104,2011-08-02 22:11:00 -0500,2011-08-02 22:45:00 -0500
,nan,nan
DS-M106E,2011-08-02 21:49:00 -0500,2011-08-02 23:59:00 -0500
,nan,nan
DS-M109S,2011-08-02 21:52:00 -0500,2011-08-02 22:01:00 -0500
,nan,nan
MWRD DS-M114N,2011-08-02 22:06:00 -0500,2011-08-02 22:09:00 -0500
,nan,nan
MWRD DS-M114N,2011-08-02 23:54:00 -0500,2011-08-02 23:59:00 -0500
,nan,nan
Wilmette DS-M114N-2,2011-08-02 23:54:00 -0500,2011-08-02 23:59:00 -0500
,nan,nan
DS-M27,2011-08-03 00:00:00 -0500,2011-08-03 03:30:00 -0500
,nan,nan
DS-M106E,2011-08-03 00:00:00 -0500,2011-08-03 01:05:00 -0500
,nan,nan
MWRD DS-M114N,2011-08-03 00:00:00 -0500,2011-08-03 00:56:00 -0500
,nan,nan
Wilmette DS-M114N-2,2011-08-03 00:00:00 -0500,2011-08-03 01:12:00 -0500
,nan,nan
DS-D08,2011-08-07 17:51:00 -0500,2011-08-07 18:31:00 -0500
,nan,nan
DS-D08,2011-08-07 20:07:00 -0500,2011-08-07 20:35:00 -0500
,nan,nan
DS-M03,2011-08-07 21:25:00 -0500,2011-08-07 22:34:00 -0500
,nan,nan
DS-M09,2011-08-07 21:50:00 -0500,2011-08-07 23:23:00 -0500
,nan,nan
DS-N12,2011-08-07 21:06:00 -0500,2011-08-07 22:26:00 -0500
,nan,nan
DS-N18,2011-08-07 19:52:00 -0500,2011-08-07 20:17:00 -0500
,nan,nan
DS-N18,2011-08-07 21:06:00 -0500,2011-08-07 21:37:00 -0500
,nan,nan
DS-D16,2011-09-03 15:03:00 -0500,2011-09-03 15:52:00 -0500
,nan,nan
DS-D18,2011-09-03 15:05:00 -0500,2011-09-03 15:39:00 -0500
,nan,nan
DS-D21,2011-09-03 14:58:00 -0500,2011-09-03 15:35:00 -0500
,nan,nan
DS-D39,2011-09-03 14:42:00 -0500,2011-09-03 15:39:00 -0500
,nan,nan
DS-M09,2011-09-26 05:41:00 -0500,2011-09-26 05:56:00 -0500
,nan,nan
DS-M09,2011-09-26 06:06:00 -0500,2011-09-26 09:47:00 -0500
,nan,nan
DS-M09,2011-09-26 09:51:00 -0500,2011-09-26 09:54:00 -0500
,nan,nan
DS-M104,2011-09-26 05:58:00 -0500,2011-09-26 06:44:00 -0500
,nan,nan
DS-M106E,2011-09-26 06:22:00 -0500,2011-09-26 07:18:00 -0500
,nan,nan
DS-M109 N,2011-09-26 05:58:00 -0500,2011-09-26 08:56:00 -0500
,nan,nan
DS-N12,2011-09-26 06:00:00 -0500,2011-09-26 08:15:00 -0500
,nan,nan
DS-N17,2011-09-26 06:03:00 -0500,2011-09-26 06:23:00 -0500
,nan,nan
DS-N18,2011-09-26 06:01:00 -0500,2011-09-26 06:23:00 -0500
,nan,nan
DS-D16,2011-09-26 03:31:00 -0500,2011-09-26 04:39:00 -0500
,nan,nan
DS-D16,2011-09-26 04:54:00 -0500,2011-09-26 06:25:00 -0500
,nan,nan
DS-D16,2011-09-26 06:43:00 -0500,2011-09-26 07:17:00 -0500
,nan,nan
DS-N12,2011-09-27 08:25:00 -0500,2011-09-27 09:28:00 -0500
,nan,nan
DS-N17,2011-09-27 08:49:00 -0500,2011-09-27 09:04:00 -0500
,nan,nan
DS-N18,2011-09-27 08:51:00 -0500,2011-09-27 09:07:00 -0500
,nan,nan
DS-D47,2011-11-08 23:47:00 -0600,2011-11-08 23:59:00 -0600
,nan,nan
DS-M03,2011-11-08 22:22:00 -0600,2011-11-08 23:59:00 -0600
,nan,nan
DS-M27,2011-11-08 11:45:00 -0600,2011-11-08 18:25:00 -0600
,nan,nan
DS-D37,2011-11-09 00:28:00 -0600,2011-11-09 01:23:00 -0600
,nan,nan
DS-D37,2011-11-09 06:22:00 -0600,2011-11-09 06:58:00 -0600
,nan,nan
DS-D47,2011-11-09 00:00:00 -0600,2011-11-09 02:27:00 -0600
,nan,nan
DS-D47,2011-11-09 03:11:00 -0600,2011-11-09 03:41:00 -0600
,nan,nan
DS-M104,2011-11-09 06:41:00 -0600,2011-11-09 07:05:00 -0600
,nan,nan
DS-N17,2011-11-09 06:09:00 -0600,2011-11-09 06:45:00 -0600
,nan,nan
DS-N18,2011-11-09 06:10:00 -0600,2011-11-09 07:00:00 -0600
,nan,nan
DS-D06,2011-11-09 06:01:00 -0600,2011-11-09 11:00:00 -0600
,nan,nan
DS-D06,2011-11-09 06:01:00 -0600,2011-11-09 11:00:00 -0600
,nan,nan
DS-D31,2011-11-09 00:14:00 -0600,2011-11-09 09:55:00 -0600
,nan,nan
DS-D47,2011-11-09 05:50:00 -0600,2011-11-09 08:56:00 -0600
,nan,nan
DS-M03,2011-11-09 00:00:00 -0600,2011-11-09 12:34:00 -0600
,nan,nan
DS-M09,2011-11-09 00:34:00 -0600,2011-11-09 11:19:00 -0600
,nan,nan
DS-M109 N,2011-11-09 06:41:00 -0600,2011-11-09 11:16:00 -0600
,nan,nan
DS-M27,2011-11-27 00:20:00 -0600,2011-11-27 05:45:00 -0600
,nan,nan
CDS-41,2011-12-14 19:24:00 -0600,2011-12-14 19:42:00 -0600
,nan,nan
DS-D16,2012-03-08 01:50:00 -0600,2012-03-08 02:07:00 -0600
,nan,nan
DS-D16,2012-03-22 15:27:00 -0500,2012-03-22 15:43:00 -0500
,nan,nan
DS-D16,2012-03-23 09:14:00 -0500,2012-03-23 09:25:00 -0500
,nan,nan
DS-D06,2012-03-23 15:14:00 -0500,2012-03-23 17:00:00 -0500
,nan,nan
DS-D07,2012-03-23 15:04:00 -0500,2012-03-23 16:42:00 -0500
,nan,nan
DS-D15,2012-03-23 14:41:00 -0500,2012-03-23 15:33:00 -0500
,nan,nan
DS-D16,2012-03-23 11:25:00 -0500,2012-03-23 11:43:00 -0500
,nan,nan
DS-D18,2012-03-23 14:36:00 -0500,2012-03-23 15:25:00 -0500
,nan,nan
DS-D19,2012-03-23 14:56:00 -0500,2012-03-23 15:47:00 -0500
,nan,nan
DS-D28,2012-03-23 14:46:00 -0500,2012-03-23 15:33:00 -0500
,nan,nan
DS-D31,2012-03-23 14:40:00 -0500,2012-03-23 19:50:00 -0500
,nan,nan
DS-D32,2012-03-23 14:35:00 -0500,2012-03-23 15:46:00 -0500
,nan,nan
DS-D35,2012-03-23 14:33:00 -0500,2012-03-23 15:17:00 -0500
,nan,nan
DS-D36,2012-03-23 14:32:00 -0500,2012-03-23 16:08:00 -0500
,nan,nan
DS-D37,2012-03-23 14:44:00 -0500,2012-03-23 15:52:00 -0500
,nan,nan
DS-D41,2012-03-23 14:33:00 -0500,2012-03-23 17:15:00 -0500
,nan,nan
DS-D44,2012-03-23 14:34:00 -0500,2012-03-23 16:42:00 -0500
,nan,nan
DS-D47,2012-03-23 14:38:00 -0500,2012-03-23 16:03:00 -0500
,nan,nan
DS-D48,2012-03-23 14:33:00 -0500,2012-03-23 15:15:00 -0500
,nan,nan
DS-D49,2012-03-23 14:33:00 -0500,2012-03-23 15:58:00 -0500
,nan,nan
DS-D52,2012-03-23 15:08:00 -0500,2012-03-23 16:03:00 -0500
,nan,nan
DS-M03,2012-03-23 13:39:00 -0500,2012-03-23 18:12:00 -0500
,nan,nan
DS-M09,2012-03-23 13:23:00 -0500,2012-03-23 18:09:00 -0500
,nan,nan
DS-M09,2012-03-23 18:12:00 -0500,2012-03-23 18:15:00 -0500
,nan,nan
DS-M11,2012-03-23 17:14:00 -0500,2012-03-23 23:59:00 -0500
,nan,nan
DS-M13,2012-03-23 15:02:00 -0500,2012-03-23 15:47:00 -0500
,nan,nan
DS-M27,2012-03-23 12:45:00 -0500,2012-03-23 23:59:00 -0500
,nan,nan
DS-M104,2012-03-23 15:31:00 -0500,2012-03-23 16:22:00 -0500
,nan,nan
DS-M109 N,2012-03-23 15:34:00 -0500,2012-03-23 18:01:00 -0500
,nan,nan
DS-N17,2012-03-23 15:07:00 -0500,2012-03-23 15:45:00 -0500
,nan,nan
DS-N18,2012-03-23 15:11:00 -0500,2012-03-23 15:49:00 -0500
,nan,nan
DS-N19,2012-03-23 15:04:00 -0500,2012-03-23 15:41:00 -0500
,nan,nan
DS-M27,2012-03-24 00:00:00 -0500,2012-03-24 01:25:00 -0500
,nan,nan
DS-D08,2012-03-24 10:11:00 -0500,2012-03-24 10:13:00 -0500
,nan,nan
DS-M11,2012-03-24 00:00:00 -0500,2012-03-24 02:44:00 -0500
,nan,nan
DS-M104,2012-04-15 22:30:00 -0500,2012-04-15 23:48:00 -0500
,nan,nan
DS-M105W,2012-04-15 03:54:00 -0500,2012-04-15 23:59:00 -0500
,nan,nan
DS-M106E,2012-04-15 04:50:00 -0500,2012-04-15 05:17:00 -0500
,nan,nan
DS-M106E,2012-04-15 22:03:00 -0500,2012-04-15 23:59:00 -0500
,nan,nan
DS-M109 N,2012-04-15 03:47:00 -0500,2012-04-15 05:15:00 -0500
,nan,nan
DS-M109 N,2012-04-15 22:48:00 -0500,2012-04-15 23:57:00 -0500
,nan,nan
DS-N17,2012-04-15 22:45:00 -0500,2012-04-15 23:04:00 -0500
,nan,nan
DS-N18,2012-04-15 22:41:00 -0500,2012-04-15 23:19:00 -0500
,nan,nan
DS-D18,2012-04-15 00:35:00 -0500,2012-04-15 02:56:00 -0500
,nan,nan
DS-D18,2012-04-15 00:35:00 -0500,2012-04-15 02:56:00 -0500
,nan,nan
DS-D39,2012-04-15 01:26:00 -0500,2012-04-15 01:47:00 -0500
,nan,nan
DS-D48,2012-04-15 00:33:00 -0500,2012-04-15 00:54:00 -0500
,nan,nan
DS-M03,2012-04-15 03:55:00 -0500,2012-04-15 05:12:00 -0500
,nan,nan
DS-M03,2012-04-15 18:51:00 -0500,2012-04-15 23:59:00 -0500
,nan,nan
DS-M09,2012-04-15 00:39:00 -0500,2012-04-15 01:54:00 -0500
,nan,nan
DS-M09,2012-04-15 03:45:00 -0500,2012-04-15 07:04:00 -0500
,nan,nan
DS-M09,2012-04-15 22:02:00 -0500,2012-04-15 23:59:00 -0500
,nan,nan
DS-M11,2012-04-15 04:39:00 -0500,2012-04-15 04:49:00 -0500
,nan,nan
DS-M11,2012-04-15 22:51:00 -0500,2012-04-15 23:59:00 -0500
,nan,nan
DS-M13,2012-04-15 02:30:00 -0500,2012-04-15 02:33:00 -0500
,nan,nan
DS-M13,2012-04-15 04:03:00 -0500,2012-04-15 05:09:00 -0500
,nan,nan
DS-M13,2012-04-15 06:45:00 -0500,2012-04-15 07:20:00 -0500
,nan,nan
DS-M13,2012-04-15 22:28:00 -0500,2012-04-15 23:45:00 -0500
,nan,nan
DS-M27,2012-04-15 22:55:00 -0500,2012-04-15 23:59:00 -0500
,nan,nan
DS-M104,2012-04-15 03:44:00 -0500,2012-04-15 04:15:00 -0500
,nan,nan
DS-M105W,2012-04-16 00:00:00 -0500,2012-04-16 10:49:00 -0500
,nan,nan
DS-M106E,2012-04-16 00:00:00 -0500,2012-04-16 01:00:00 -0500
,nan,nan
DS-M27,2012-04-16 00:00:00 -0500,2012-04-16 04:50:00 -0500
,nan,nan
DS-M03,2012-04-16 00:00:00 -0500,2012-04-16 03:52:00 -0500
,nan,nan
DS-M09,2012-04-16 00:00:00 -0500,2012-04-16 03:05:00 -0500
,nan,nan
DS-M11,2012-04-16 00:00:00 -0500,2012-04-16 00:09:00 -0500
,nan,nan
DS-M11,2012-04-16 00:10:00 -0500,2012-04-16 00:13:00 -0500
,nan,nan
DS-D05,2012-05-03 19:54:00 -0500,2012-05-03 20:22:00 -0500
,nan,nan
DS-D08,2012-05-03 19:15:00 -0500,2012-05-03 21:25:00 -0500
,nan,nan
DS-M104,2012-05-03 21:29:00 -0500,2012-05-03 23:59:00 -0500
,nan,nan
DS-M105W,2012-05-03 20:08:00 -0500,2012-05-03 20:10:00 -0500
,nan,nan
DS-M106E,2012-05-03 21:54:00 -0500,2012-05-03 23:59:00 -0500
,nan,nan
DS-M109 N,2012-05-03 21:30:00 -0500,2012-05-03 23:02:00 -0500
,nan,nan
DS-N12,2012-05-03 21:29:00 -0500,2012-05-03 23:59:00 -0500
,nan,nan
DS-N17,2012-05-03 21:29:00 -0500,2012-05-03 23:55:00 -0500
,nan,nan
DS-N18,2012-05-03 19:55:00 -0500,2012-05-03 21:00:00 -0500
,nan,nan
DS-N18,2012-05-03 21:28:00 -0500,2012-05-03 23:31:00 -0500
,nan,nan
DS-N19,2012-05-03 21:31:00 -0500,2012-05-03 23:04:00 -0500
,nan,nan
DS-D06,2012-05-04 04:14:00 -0500,2012-05-04 04:18:00 -0500
,nan,nan
DS-D31,2012-05-04 03:14:00 -0500,2012-05-04 03:30:00 -0500
,nan,nan
DS-D37,2012-05-04 03:00:00 -0500,2012-05-04 03:10:00 -0500
,nan,nan
DS-D41,2012-05-04 02:54:00 -0500,2012-05-04 03:10:00 -0500
,nan,nan
DS-D41,2012-05-04 03:27:00 -0500,2012-05-04 03:29:00 -0500
,nan,nan
DS-D47,2012-05-04 02:57:00 -0500,2012-05-04 03:11:00 -0500
,nan,nan
DS-D47,2012-05-04 03:36:00 -0500,2012-05-04 03:39:00 -0500
,nan,nan
DS-D47,2012-05-04 04:11:00 -0500,2012-05-04 04:28:00 -0500
,nan,nan
DS-D49,2012-05-04 02:58:00 -0500,2012-05-04 03:12:00 -0500
,nan,nan
DS-M09,2012-05-04 03:15:00 -0500,2012-05-04 07:04:00 -0500
,nan,nan
DS-M11,2012-05-04 01:47:00 -0500,2012-05-04 02:09:00 -0500
,nan,nan
DS-M11,2012-05-04 02:23:00 -0500,2012-05-04 04:22:00 -0500
,nan,nan
DS-M27,2012-05-04 03:40:00 -0500,2012-05-04 09:15:00 -0500
,nan,nan
DS-M104,2012-05-04 00:00:00 -0500,2012-05-04 00:55:00 -0500
,nan,nan
DS-M104,2012-05-04 02:39:00 -0500,2012-05-04 04:24:00 -0500
,nan,nan
DS-M106E,2012-05-04 00:00:00 -0500,2012-05-04 00:30:00 -0500
,nan,nan
DS-M106E,2012-05-04 02:44:00 -0500,2012-05-04 04:54:00 -0500
,nan,nan
DS-N12,2012-05-04 00:00:00 -0500,2012-05-04 05:10:00 -0500
,nan,nan
DS-N17,2012-05-04 01:57:00 -0500,2012-05-04 03:28:00 -0500
,nan,nan
CDS-21,2012-05-04 07:16:00 -0500,2012-05-04 08:18:00 -0500
,nan,nan
CDS-2,2012-05-04 06:34:00 -0500,2012-05-04 14:30:00 -0500
,nan,nan
CDS-4,2012-05-04 06:34:00 -0500,2012-05-04 14:30:00 -0500
,nan,nan
CDS-5,2012-05-04 06:34:00 -0500,2012-05-04 14:30:00 -0500
,nan,nan
DS-M11,2012-05-04 05:04:00 -0500,2012-05-04 12:10:00 -0500
,nan,nan
DS-D06,2012-05-06 15:03:00 -0500,2012-05-06 15:23:00 -0500
,nan,nan
DS-D07,2012-05-06 14:30:00 -0500,2012-05-06 15:57:00 -0500
,nan,nan
DS-D09,2012-05-06 14:26:00 -0500,2012-05-06 15:10:00 -0500
,nan,nan
DS-D13,2012-05-06 14:23:00 -0500,2012-05-06 15:18:00 -0500
,nan,nan
