10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-16 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-16 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-16 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-16 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-17 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-17 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-17 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-17 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-17 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-17 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-17 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-17 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-17 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-17 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-17 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-17 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-17 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-17 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-17 12:00:00 -0500,nan,nan
1,0.06,Glenview,1333 Shermer Road Glenview,2013-03-18 12:00:00 -0500,42.079825,-87.821792
2,0.04,North Side WRP,3500 Howard Street Skokie,2013-03-18 12:00:00 -0500,42.019087,-87.716341
3,0.07,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-18 12:00:00 -0500,41.970287,-87.701213
4,0.05,Wilmette,613 Sheridan Road Wilmette,2013-03-18 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.06,North Basin Average ,nan,2013-03-18 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-18 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-18 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-18 12:00:00 -0500,41.824857,-87.655586
8,0.01,MOB,100 E. Erie Stree Chicago,2013-03-18 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-18 12:00:00 -0500,nan,nan
9,0.08,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-18 12:00:00 -0500,41.734139,-87.782139
10,0.12,87th & Western,87th St. & Western Ave. Chicago,2013-03-18 12:00:00 -0500,41.735587,-87.682604
11,0.02,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-18 12:00:00 -0500,41.721979,-87.548275
12,0.08,Calumet WRP,400 E. 130th Street Chicago,2013-03-18 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.08,South Basin Average ,nan,2013-03-18 12:00:00 -0500,nan,nan
1,0.02,Glenview,1333 Shermer Road Glenview,2013-03-19 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-19 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-19 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-19 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-19 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-19 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-19 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-19 12:00:00 -0500,41.824857,-87.655586
8,0.01,MOB,100 E. Erie Stree Chicago,2013-03-19 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-19 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-19 12:00:00 -0500,41.734139,-87.782139
10,0.03,87th & Western,87th St. & Western Ave. Chicago,2013-03-19 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-19 12:00:00 -0500,41.721979,-87.548275
12,0.02,Calumet WRP,400 E. 130th Street Chicago,2013-03-19 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.01,South Basin Average ,nan,2013-03-19 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-20 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-20 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-20 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-20 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-20 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-20 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-20 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-20 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-20 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-20 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-20 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-20 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-20 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-20 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-20 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-21 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-21 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-21 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-21 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-21 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-21 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-21 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-21 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-21 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-21 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-21 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-21 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-21 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-21 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-21 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-22 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-22 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-22 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-22 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-22 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-22 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-22 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-22 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-22 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-22 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-22 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-22 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-22 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-22 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-22 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-23 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-23 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-23 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-23 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-23 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-23 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-23 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-23 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-23 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-23 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-23 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-23 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-23 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-23 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-23 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-24 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-24 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-24 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-24 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-24 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-24 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-24 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-24 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-24 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-24 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-24 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-24 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-24 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-24 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-24 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-25 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-25 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-25 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-25 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-25 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-25 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-25 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-25 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-25 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-25 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-25 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-25 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-25 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-25 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-25 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-26 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-26 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-26 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-26 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-26 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-26 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-26 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-26 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-26 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-26 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-26 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-26 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-26 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-26 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-26 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-27 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-27 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-27 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-27 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-27 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-27 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-27 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-27 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-27 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-27 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-27 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-27 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-27 12:00:00 -0500,41.721979,-87.548275
12,0.01,Calumet WRP,400 E. 130th Street Chicago,2013-03-27 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-27 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-28 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-28 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-28 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-28 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-28 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-28 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-28 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-28 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-28 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-28 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-28 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-28 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-28 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-28 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-28 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-29 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-29 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-29 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-29 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-29 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-29 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-29 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-29 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-29 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-29 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-29 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-29 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-29 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-29 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-29 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-30 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-30 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-30 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-30 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-30 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-30 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-30 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-30 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-30 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-30 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-30 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-30 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-30 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-03-30 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-30 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-03-31 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-03-31 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-03-31 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-03-31 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-03-31 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-03-31 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-03-31 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-03-31 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-03-31 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-03-31 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-03-31 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-03-31 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-03-31 12:00:00 -0500,41.721979,-87.548275
12,0.02,Calumet WRP,400 E. 130th Street Chicago,2013-03-31 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-03-31 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-04-01 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-04-01 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-04-01 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-04-01 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-04-01 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-04-01 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-04-01 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-04-01 12:00:00 -0500,41.824857,-87.655586
8,0.0,MOB,100 E. Erie Stree Chicago,2013-04-01 12:00:00 -0500,41.894294,-87.625152
Avg - Central Basin  ,0.0,Central Basin Average ,nan,2013-04-01 12:00:00 -0500,nan,nan
9,0.0,Melvina Ditch,8644 S. Natchez Ave. Burbank,2013-04-01 12:00:00 -0500,41.734139,-87.782139
10,0.0,87th & Western,87th St. & Western Ave. Chicago,2013-04-01 12:00:00 -0500,41.735587,-87.682604
11,0.0,95th Stree P.S. Chicago,9525 S. Baltimore Chicago,2013-04-01 12:00:00 -0500,41.721979,-87.548275
12,0.0,Calumet WRP,400 E. 130th Street Chicago,2013-04-01 12:00:00 -0500,41.659136,-87.612606
Avg - South Basin  ,0.0,South Basin Average ,nan,2013-04-01 12:00:00 -0500,nan,nan
1,0.0,Glenview,1333 Shermer Road Glenview,2013-04-02 12:00:00 -0500,42.079825,-87.821792
2,0.0,North Side WRP,3500 Howard Street Skokie,2013-04-02 12:00:00 -0500,42.019087,-87.716341
3,0.0,North Branch Pump Station,4840 N. Francisco Avenue Chicago,2013-04-02 12:00:00 -0500,41.970287,-87.701213
4,0.0,Wilmette,613 Sheridan Road Wilmette,2013-04-02 12:00:00 -0500,42.075623,-87.685299
Avg - North Basin  ,0.0,North Basin Average ,nan,2013-04-02 12:00:00 -0500,nan,nan
5,0.0,West Side,6001 W. Pershing Road Cicero,2013-04-02 12:00:00 -0500,41.821587,-87.773094
6,0.0,Springfield,1747 N. Springfield Avenue Chicago,2013-04-02 12:00:00 -0500,41.912744,-87.723944
7,0.0,Racine Avenue Pump Station,3838 S. Racine Chicago,2013-04-02 12:00:00 -0500,41.824857,-87.655586
