Collect date  ,Sampling point,FEC_COL cts/100mL,E COLI cts/100mL
13-Mar-06,WW_46,44000,
13-Mar-06,WW_35,80,
13-Mar-06,WW_102,2900,
13-Mar-06,WW_36,6800,
13-Mar-06,WW_101,6100,
13-Mar-06,WW_96,6800,
13-Mar-06,WW_92,2000,
20-Mar-06,WW_74,80,
20-Mar-06,WW_100,99,
20-Mar-06,WW_39,470,
20-Mar-06,WW_108,140,
20-Mar-06,WW_40,480,
20-Mar-06,WW_75,170,
20-Mar-06,WW_41,5000,
20-Mar-06,WW_92,70,
20-Mar-06,WW_42,290,
20-Mar-06,WW_48,140,
27-Mar-06,WW_49,<10,
27-Mar-06,WW_50,40,
27-Mar-06,WW_86,140,
27-Mar-06,WW_55,<10,
27-Mar-06,WW_56,9,
27-Mar-06,WW_76,1600,
27-Mar-06,WW_57,99,
27-Mar-06,WW_58,1000,
27-Mar-06,WW_97,99,
27-Mar-06,WW_52,330,
27-Mar-06,WW_59,200,
27-Mar-06,WW_43,<10,
27-Mar-06,WW_92,70,
03-Apr-06,WW_12,610,600
03-Apr-06,WW_13,880,
03-Apr-06,WW_77,3500,3300
03-Apr-06,WW_78,2800,3300
03-Apr-06,WW_17,1300,
03-Apr-06,WW_19,850,
03-Apr-06,WW_20,1700,
03-Apr-06,WW_24,5800,
03-Apr-06,WW_109,7300,
03-Apr-06,WW_22,3700,
03-Apr-06,WW_23,9000,
03-Apr-06,WW_29,3100,
03-Apr-06,WW_91,4200,
03-Apr-06,WW_79,1400,
03-Apr-06,WW_80,9400,
03-Apr-06,WW_18,7200,
03-Apr-06,WW_90,1600,1800
03-Apr-06,WW_110,1100,950
03-Apr-06,WW_89,1900,2500
03-Apr-06,WW_64,2000,1700
03-Apr-06,WW_92,560,
10-Apr-06,WW_31,660,530
10-Apr-06,WW_32,130,99
10-Apr-06,WW_105,20,9
10-Apr-06,WW_104,900,860
10-Apr-06,WW_103,340,320
10-Apr-06,WW_34,680,810
10-Apr-06,WW_37,2600,
10-Apr-06,WW_73,890,
10-Apr-06,WW_46,200,
10-Apr-06,WW_35,<10,
10-Apr-06,WW_102,2000,
10-Apr-06,WW_36,4700,
10-Apr-06,WW_101,3900,
10-Apr-06,WW_96,210,180
10-Apr-06,WW_92,120,
17-Apr-06,WW_74,20,9
17-Apr-06,WW_100,1100,1200
17-Apr-06,WW_39,43000,28000
17-Apr-06,WW_108,760,680
17-Apr-06,WW_40,10000,
17-Apr-06,WW_75,210000,
17-Apr-06,WW_41,14000,
17-Apr-06,WW_92,740,
17-Apr-06,WW_42,27000,
17-Apr-06,WW_48,2600,
24-Apr-06,WW_49,<10,<10
24-Apr-06,WW_50,<10,9
24-Apr-06,WW_86,90,130
24-Apr-06,WW_55,<10,<10
24-Apr-06,WW_56,50,70
24-Apr-06,WW_76,3700,2000
24-Apr-06,WW_57,160,
24-Apr-06,WW_58,2000,
24-Apr-06,WW_54,5300,
24-Apr-06,WW_97,960,
24-Apr-06,WW_52,830,
24-Apr-06,WW_59,620,
24-Apr-06,WW_43,140,
24-Apr-06,WW_92,100,
01-May-06,WW_12,350.000,
01-May-06,WW_13,390,
01-May-06,WW_77,2400,
01-May-06,WW_78,50,
01-May-06,WW_17,580,
01-May-06,WW_19,800,
01-May-06,WW_20,1700,
01-May-06,WW_24,8200,4500
01-May-06,WW_109,7700,8400
01-May-06,WW_22,4800,
01-May-06,WW_23,5200,
01-May-06,WW_29,2300,
01-May-06,WW_91,700,
01-May-06,WW_79,900,9
01-May-06,WW_80,40,40
01-May-06,WW_18,120,100
01-May-06,WW_90,2000,
01-May-06,WW_110,1200,
01-May-06,WW_89,340,
01-May-06,WW_64,430,
01-May-06,WW_92,280,
08-May-06,WW_31,520,
08-May-06,WW_32,170,
08-May-06,WW_105,50,
08-May-06,WW_104,250,
08-May-06,WW_103,470,
08-May-06,WW_34,140,
08-May-06,WW_37,2400,4000
08-May-06,WW_73,1200,2100
08-May-06,WW_46,290,340
08-May-06,WW_35,40,
08-May-06,WW_102,30,
08-May-06,WW_36,5400,2100
08-May-06,WW_101,5500,3700
08-May-06,WW_96,420,
08-May-06,WW_92,20,
15-May-06,WW_74,40,
15-May-06,WW_100,310,
15-May-06,WW_39,520,
15-May-06,WW_108,580,
15-May-06,WW_40,450,
15-May-06,WW_75,690,660
15-May-06,WW_41,11000,13000
15-May-06,WW_92,210,380
15-May-06,WW_42,4900,3900
15-May-06,WW_48,1600,1500
22-May-06,WW_49,<10,
22-May-06,WW_50,9,
22-May-06,WW_86,240,
22-May-06,WW_55,9,
22-May-06,WW_56,110,
22-May-06,WW_76,2700,
22-May-06,WW_57,370,250
22-May-06,WW_58,3100,2100
22-May-06,WW_54,730,580
22-May-06,WW_97,230,180
22-May-06,WW_52,570,650
22-May-06,WW_59,420,350
22-May-06,WW_43,9,<10
22-May-06,WW_92,80,
30-May-06,WW_92,50,
05-Jun-06,WW_13,40,70
05-Jun-06,WW_78,20,
05-Jun-06,WW_17,120,140
05-Jun-06,WW_19,680,740
05-Jun-06,WW_20,990,1100
05-Jun-06,WW_24,310,
05-Jun-06,WW_109,450,
05-Jun-06,WW_22,760,810
05-Jun-06,WW_23,420,360
05-Jun-06,WW_29,70,80
05-Jun-06,WW_91,20,20
05-Jun-06,WW_79,40,
05-Jun-06,WW_80,90,
05-Jun-06,WW_18,2400,
05-Jun-06,WW_90,110,
05-Jun-06,WW_110,1000,
05-Jun-06,WW_89,210,
05-Jun-06,WW_64,210,
05-Jun-06,WW_92,20,
12-Jun-06,WW_31,680,
12-Jun-06,WW_32,470,
12-Jun-06,WW_105,120,
12-Jun-06,WW_104,270,
12-Jun-06,WW_103,980,
12-Jun-06,WW_34,700,
12-Jun-06,WW_37,7200,
12-Jun-06,WW_73,9500,
12-Jun-06,WW_46,4200,
12-Jun-06,WW_35,120,
12-Jun-06,WW_102,3600,
12-Jun-06,WW_36,12000,
12-Jun-06,WW_101,8500,
12-Jun-06,WW_96,800,
12-Jun-06,WW_92,2600,
19-Jun-06,WW_74,40,
19-Jun-06,WW_100,20,
19-Jun-06,WW_39,220,
19-Jun-06,WW_108,210,
19-Jun-06,WW_40,60,
19-Jun-06,WW_75,99,
19-Jun-06,WW_41,6600,
19-Jun-06,WW_92,140,
19-Jun-06,WW_42,490,
19-Jun-06,WW_48,500,
26-Jun-06,WW_49,30,
26-Jun-06,WW_50,50,
26-Jun-06,WW_86,380,
26-Jun-06,WW_55,130,
26-Jun-06,WW_56,60,
26-Jun-06,WW_76,1000,
26-Jun-06,WW_57,360,
26-Jun-06,WW_58,670,
26-Jun-06,WW_54,24000,
26-Jun-06,WW_97,450,
26-Jun-06,WW_52,2000,
26-Jun-06,WW_59,250,
26-Jun-06,WW_43,760,
26-Jun-06,WW_92,680,
05-Jul-06,WW_12,130.000,30.000
05-Jul-06,WW_13,260,
05-Jul-06,WW_77,790,880
05-Jul-06,WW_78,40,40
05-Jul-06,WW_17,240,
05-Jul-06,WW_19,220,
05-Jul-06,WW_20,270,
05-Jul-06,WW_24,310,
05-Jul-06,WW_109,680,
05-Jul-06,WW_22,2200,
05-Jul-06,WW_23,140,
05-Jul-06,WW_29,70,
05-Jul-06,WW_91,70,
05-Jul-06,WW_79,120,
05-Jul-06,WW_80,150,
05-Jul-06,WW_18,340,
05-Jul-06,WW_90,160,190
05-Jul-06,WW_110,6600,8000
05-Jul-06,WW_89,220,180
05-Jul-06,WW_64,420,440
05-Jul-06,WW_92,150,
10-Jul-06,WW_31,320,460
10-Jul-06,WW_32,130,110
10-Jul-06,WW_105,220,210
10-Jul-06,WW_104,500,360
10-Jul-06,WW_103,160,150
10-Jul-06,WW_34,930,810
10-Jul-06,WW_37,8100,
10-Jul-06,WW_73,2400,
10-Jul-06,WW_46,990,
10-Jul-06,WW_35,20,
10-Jul-06,WW_102,200,
10-Jul-06,WW_36,8000,
10-Jul-06,WW_101,6700,
10-Jul-06,WW_96,570,640
10-Jul-06,WW_92,30,
17-Jul-06,WW_74,40,<10
17-Jul-06,WW_100,40,20
17-Jul-06,WW_39,240,220
17-Jul-06,WW_108,230,150
17-Jul-06,WW_99,90,230
17-Jul-06,WW_40,210,
17-Jul-06,WW_75,230,
17-Jul-06,WW_41,1800,
17-Jul-06,WW_92,290,
17-Jul-06,WW_42,630,
17-Jul-06,WW_48,310,
24-Jul-06,WW_49,<10,<10
24-Jul-06,WW_50,9,40
24-Jul-06,WW_86,5700,4500
24-Jul-06,WW_55,20,30
24-Jul-06,WW_56,30,30
24-Jul-06,WW_76,930,1000
24-Jul-06,WW_57,600,
24-Jul-06,WW_58,1000,
24-Jul-06,WW_97,500,
24-Jul-06,WW_52,810,
24-Jul-06,WW_59,600,
24-Jul-06,WW_43,100,
24-Jul-06,WW_92,1400,
31-Jul-06,WW_92,100,
07-Aug-06,WW_13,330,
07-Aug-06,WW_78,40,
07-Aug-06,WW_17,3300,
07-Aug-06,WW_19,200,
07-Aug-06,WW_20,530,
07-Aug-06,WW_24,520,270
07-Aug-06,WW_109,260,290
07-Aug-06,WW_22,680,
07-Aug-06,WW_23,360,
07-Aug-06,WW_29,390,
07-Aug-06,WW_91,100,
07-Aug-06,WW_79,160,120
07-Aug-06,WW_80,320,290
07-Aug-06,WW_18,1200,680
07-Aug-06,WW_90,100,
07-Aug-06,WW_110,550000,
07-Aug-06,WW_89,240,
07-Aug-06,WW_64,300,
07-Aug-06,WW_92,2200,
14-Aug-06,WW_31,480,
14-Aug-06,WW_32,210,
14-Aug-06,WW_105,240,
14-Aug-06,WW_104,860,
14-Aug-06,WW_103,210,
14-Aug-06,WW_34,420,
14-Aug-06,WW_37,20000,12000
14-Aug-06,WW_73,7600,7800
14-Aug-06,WW_46,2600,1400
14-Aug-06,WW_35,50,50
14-Aug-06,WW_102,90,110
14-Aug-06,WW_36,22000,14000
14-Aug-06,WW_101,30000,23000
14-Aug-06,WW_96,460,
14-Aug-06,WW_92,550,
21-Aug-06,WW_74,30,
21-Aug-06,WW_100,130,
21-Aug-06,WW_39,2000,
21-Aug-06,WW_108,750,
21-Aug-06,WW_99,390,
21-Aug-06,WW_40,470,
21-Aug-06,WW_75,440,410
21-Aug-06,WW_41,7100,5200
21-Aug-06,WW_92,560,470
21-Aug-06,WW_42,3300,3800
21-Aug-06,WW_48,3500,2100
28-Aug-06,WW_49,<10,
28-Aug-06,WW_50,40,
28-Aug-06,WW_86,770,
28-Aug-06,WW_55,960,
28-Aug-06,WW_56,30,
28-Aug-06,WW_76,1600,
28-Aug-06,WW_57,440,250
28-Aug-06,WW_58,1100,920
28-Aug-06,WW_54,7100,7200
28-Aug-06,WW_97,930,790
28-Aug-06,WW_52,1400,1100
28-Aug-06,WW_59,500,500
28-Aug-06,WW_43,260,99
28-Aug-06,WW_92,440,
05-Sep-06,WW_12,3000,
05-Sep-06,WW_13,1400,1000
05-Sep-06,WW_77,6700,
05-Sep-06,WW_78,660,
05-Sep-06,WW_17,2500,2000
05-Sep-06,WW_19,2300,2900
05-Sep-06,WW_20,1900,2700
05-Sep-06,WW_24,2200,
05-Sep-06,WW_109,24000,
05-Sep-06,WW_22,9800,9100
05-Sep-06,WW_23,12000,7500
05-Sep-06,WW_29,4500,2000
05-Sep-06,WW_91,1400,1200
05-Sep-06,WW_79,4000,
05-Sep-06,WW_80,170,
05-Sep-06,WW_18,510,
05-Sep-06,WW_90,2000,
05-Sep-06,WW_110,930,
05-Sep-06,WW_89,860,
05-Sep-06,WW_64,740,
05-Sep-06,WW_92,430,
11-Sep-06,WW_106,32000,
11-Sep-06,WW_31,31000,
11-Sep-06,WW_32,10000,
11-Sep-06,WW_105,3900,
11-Sep-06,WW_104,29000,
11-Sep-06,WW_103,20000,
11-Sep-06,WW_34,7100,
11-Sep-06,WW_37,20000,
11-Sep-06,WW_73,30000,
11-Sep-06,WW_46,20000,
11-Sep-06,WW_35,740,
11-Sep-06,WW_102,25000,
11-Sep-06,WW_36,33000,
11-Sep-06,WW_101,32000,
11-Sep-06,WW_96,11000,
11-Sep-06,WW_92,460,
18-Sep-06,WW_74,40,
18-Sep-06,WW_100,290,
18-Sep-06,WW_39,720,
18-Sep-06,WW_108,420,
18-Sep-06,WW_99,2200,
18-Sep-06,WW_40,820,
18-Sep-06,WW_75,720,
18-Sep-06,WW_41,12000,
18-Sep-06,WW_92,2400,
18-Sep-06,WW_42,2100,
18-Sep-06,WW_48,3800,
25-Sep-06,WW_49,9,
25-Sep-06,WW_50,30,
25-Sep-06,WW_86,51000,
25-Sep-06,WW_55,80,
25-Sep-06,WW_56,220,
25-Sep-06,WW_76,2000,
25-Sep-06,WW_57,1500,
25-Sep-06,WW_58,1300,
25-Sep-06,WW_54,8000,
25-Sep-06,WW_97,930,
25-Sep-06,WW_52,3000,
25-Sep-06,WW_59,740,
25-Sep-06,WW_43,480,
25-Sep-06,WW_92,4400,
02-Oct-06,WW_12,390,380
02-Oct-06,WW_13,200,
02-Oct-06,WW_77,3400,1400
02-Oct-06,WW_78,9,<10
02-Oct-06,WW_17,1300,
02-Oct-06,WW_19,600,
02-Oct-06,WW_20,520,
02-Oct-06,WW_24,510,
02-Oct-06,WW_109,1500,
02-Oct-06,WW_22,1000,
02-Oct-06,WW_23,970,
02-Oct-06,WW_29,760,
02-Oct-06,WW_91,50,
02-Oct-06,WW_79,40,
02-Oct-06,WW_80,70,
02-Oct-06,WW_18,460,
02-Oct-06,WW_90,140,170
02-Oct-06,WW_110,2700,3900
02-Oct-06,WW_89,110,70
02-Oct-06,WW_64,790,750
02-Oct-06,WW_92,440,
09-Oct-06,WW_106,540.00,690.00
09-Oct-06,WW_31,450.00,540.00
09-Oct-06,WW_32,280.00,180.00
09-Oct-06,WW_105,150,190
09-Oct-06,WW_104,230,210
09-Oct-06,WW_103,930,1200
09-Oct-06,WW_34,1200,950
09-Oct-06,WW_37,5200,
09-Oct-06,WW_73,1700,
09-Oct-06,WW_46,1100,
09-Oct-06,WW_35,90,
09-Oct-06,WW_102,690,
09-Oct-06,WW_36,6800,
09-Oct-06,WW_101,7200,
09-Oct-06,WW_96,820,940
09-Oct-06,WW_92,2200,
16-Oct-06,WW_74,9,9
16-Oct-06,WW_100,30,30
16-Oct-06,WW_39,140,200
16-Oct-06,WW_108,110,200
16-Oct-06,WW_99,240,300
16-Oct-06,WW_40,200,
16-Oct-06,WW_75,1300,
16-Oct-06,WW_41,3000,
16-Oct-06,WW_92,640,
16-Oct-06,WW_42,1300,
16-Oct-06,WW_48,1100,
23-Oct-06,WW_49,9,9
23-Oct-06,WW_50,20,40
23-Oct-06,WW_86,430,400
23-Oct-06,WW_55,<10,20
23-Oct-06,WW_56,590,620
23-Oct-06,WW_76,6800,4400
23-Oct-06,WW_57,760,
23-Oct-06,WW_58,4600,
23-Oct-06,WW_54,1100,
23-Oct-06,WW_97,2700,
23-Oct-06,WW_52,430,
23-Oct-06,WW_59,910,
23-Oct-06,WW_43,510,
23-Oct-06,WW_92,980,
30-Oct-06,WW_92,1100,
06-Nov-06,WW_12,20,
06-Nov-06,WW_13,150,
06-Nov-06,WW_78,1400,
06-Nov-06,WW_17,200,
06-Nov-06,WW_19,150,
06-Nov-06,WW_20,790,
06-Nov-06,WW_24,340,270
06-Nov-06,WW_109,350,170
06-Nov-06,WW_22,450,
06-Nov-06,WW_23,370,
06-Nov-06,WW_29,180,
06-Nov-06,WW_91,700,
06-Nov-06,WW_79,<10,<10
06-Nov-06,WW_80,4600,2400
06-Nov-06,WW_18,2900,2900
06-Nov-06,WW_90,170,
06-Nov-06,WW_110,4500,
06-Nov-06,WW_89,4800,
06-Nov-06,WW_64,1600,
06-Nov-06,WW_92,540,
13-Nov-06,WW_31,800,
13-Nov-06,WW_32,2100,
13-Nov-06,WW_105,210,
13-Nov-06,WW_104,460,
13-Nov-06,WW_103,2000,
13-Nov-06,WW_34,3800,
13-Nov-06,WW_37,5300,3800
13-Nov-06,WW_73,4600,3500
13-Nov-06,WW_46,4700,4200
13-Nov-06,WW_35,1500,990
13-Nov-06,WW_102,1600,1500
13-Nov-06,WW_36,6400,6400
13-Nov-06,WW_101,5900,4600
13-Nov-06,WW_96,2100,
13-Nov-06,WW_92,2800,
20-Nov-06,WW_74,20,
20-Nov-06,WW_100,130,
20-Nov-06,WW_39,690,
20-Nov-06,WW_108,300,
20-Nov-06,WW_99,840,
20-Nov-06,WW_40,330,
20-Nov-06,WW_75,130,150
20-Nov-06,WW_41,3800,2600
20-Nov-06,WW_92,360,350
20-Nov-06,WW_42,2200,1300
20-Nov-06,WW_48,1200,1200
27-Nov-06,WW_49,<10,
27-Nov-06,WW_50,20,
27-Nov-06,WW_86,250,
27-Nov-06,WW_55,<10,
27-Nov-06,WW_56,390,
27-Nov-06,WW_76,3400,
27-Nov-06,WW_57,550,460
27-Nov-06,WW_58,1300,1300
27-Nov-06,WW_54,750,580
27-Nov-06,WW_97,330,220
27-Nov-06,WW_52,610,550
27-Nov-06,WW_59,450,500
27-Nov-06,WW_43,70,40
27-Nov-06,WW_92,140,
04-Dec-06,WW_12,650,
04-Dec-06,WW_13,1100,1200
04-Dec-06,WW_78,2100,
04-Dec-06,WW_17,780,940
04-Dec-06,WW_19,730,890
04-Dec-06,WW_20,2000,2000
04-Dec-06,WW_24,4500,
04-Dec-06,WW_109,2300,
04-Dec-06,WW_22,2700,1500
04-Dec-06,WW_23,3600,2200
04-Dec-06,WW_29,2900,2400
04-Dec-06,WW_91,2500,4200
04-Dec-06,WW_80,660,
04-Dec-06,WW_18,770,
04-Dec-06,WW_90,450,
04-Dec-06,WW_110,540,
04-Dec-06,WW_89,3800,
04-Dec-06,WW_64,5800,
04-Dec-06,WW_92,3200,
11-Dec-06,WW_106,8000,
11-Dec-06,WW_31,730,
11-Dec-06,WW_32,1200,
11-Dec-06,WW_105,40,
11-Dec-06,WW_104,330,
11-Dec-06,WW_103,4100,
11-Dec-06,WW_34,2400,
11-Dec-06,WW_37,6800,
11-Dec-06,WW_73,4100,
11-Dec-06,WW_46,1200,
11-Dec-06,WW_102,8600,
11-Dec-06,WW_36,6700,
11-Dec-06,WW_101,7600,
11-Dec-06,WW_96,760,
11-Dec-06,WW_92,480,
18-Dec-06,WW_74,20,
18-Dec-06,WW_100,250,
18-Dec-06,WW_39,1300,
18-Dec-06,WW_108,530,
18-Dec-06,WW_99,380,
18-Dec-06,WW_40,400,
18-Dec-06,WW_75,140,
18-Dec-06,WW_41,800,
18-Dec-06,WW_92,200,
18-Dec-06,WW_42,560,
18-Dec-06,WW_48,360,
02-Jan-07,WW_12,50,40
02-Jan-07,WW_13,80,
02-Jan-07,WW_77,410,240
02-Jan-07,WW_78,600,790
02-Jan-07,WW_17,110,
02-Jan-07,WW_19,230,
02-Jan-07,WW_20,780,
02-Jan-07,WW_24,380,
02-Jan-07,WW_109,310,
02-Jan-07,WW_22,310,
02-Jan-07,WW_23,270,
02-Jan-07,WW_29,320,
02-Jan-07,WW_91,360,
02-Jan-07,WW_79,410,
02-Jan-07,WW_80,290,
02-Jan-07,WW_18,380,
02-Jan-07,WW_90,<10,9
02-Jan-07,WW_110,16000,14000
02-Jan-07,WW_89,3500,2800
02-Jan-07,WW_64,2300,2500
02-Jan-07,WW_92,110,
08-Jan-07,WW_106,3000,1800
08-Jan-07,WW_31,1200,1400
08-Jan-07,WW_32,970,860
08-Jan-07,WW_105,40,60
08-Jan-07,WW_104,450,270
08-Jan-07,WW_103,620,570
08-Jan-07,WW_34,1000,1100
08-Jan-07,WW_37,4600,
08-Jan-07,WW_73,2400,
08-Jan-07,WW_46,3400,
08-Jan-07,WW_35,1300,
08-Jan-07,WW_102,2600,
08-Jan-07,WW_36,6000,
08-Jan-07,WW_101,6700,
08-Jan-07,WW_96,370,450
08-Jan-07,WW_92,880,
16-Jan-07,WW_74,50,30
16-Jan-07,WW_100,400,390
16-Jan-07,WW_108,1300,1100
16-Jan-07,WW_99,880,520
16-Jan-07,WW_40,1200,
16-Jan-07,WW_75,210,
16-Jan-07,WW_41,4300,
16-Jan-07,WW_92,580,
16-Jan-07,WW_42,1400,
16-Jan-07,WW_48,760,
22-Jan-07,WW_49,<10,<10
22-Jan-07,WW_50,90,70
22-Jan-07,WW_86,2000,880
22-Jan-07,WW_55,<10,<10
22-Jan-07,WW_56,210,220
22-Jan-07,WW_76,1000,2200
22-Jan-07,WW_57,410,
22-Jan-07,WW_58,870,
22-Jan-07,WW_54,2200,
22-Jan-07,WW_97,400,
22-Jan-07,WW_52,1100,
22-Jan-07,WW_59,980,
22-Jan-07,WW_43,280,
22-Jan-07,WW_92,140,
29-Jan-07,WW_92,100,
05-Feb-07,WW_13,1400,
05-Feb-07,WW_78,1500,
05-Feb-07,WW_80,440,370
05-Feb-07,WW_18,770,440
05-Feb-07,WW_89,20000,
05-Feb-07,WW_64,20000,
05-Feb-07,WW_92,150,
13-Feb-07,WW_37,4600,4800
13-Feb-07,WW_73,1200,1200
13-Feb-07,WW_102,2300,1600
13-Feb-07,WW_36,5400,3800
13-Feb-07,WW_101,5200,5600
13-Feb-07,WW_92,20,
20-Feb-07,WW_39,240,
20-Feb-07,WW_108,80,
20-Feb-07,WW_40,70,
20-Feb-07,WW_75,70,120
20-Feb-07,WW_41,800,800
20-Feb-07,WW_92,40,40
20-Feb-07,WW_42,50,40
20-Feb-07,WW_48,50,40
26-Feb-07,WW_50,250,
26-Feb-07,WW_76,4500,
26-Feb-07,WW_57,7500,5600
26-Feb-07,WW_58,5500,6100
26-Feb-07,WW_54,6100,4800
26-Feb-07,WW_97,4900,4200
26-Feb-07,WW_52,4600,2800
26-Feb-07,WW_59,8600,6600
26-Feb-07,WW_43,720,800
26-Feb-07,WW_92,240,
05-Mar-07,WW_12,110,
05-Mar-07,WW_13,230,180
05-Mar-07,WW_78,5000,
05-Mar-07,WW_17,100,50
05-Mar-07,WW_19,210,200
05-Mar-07,WW_20,300,310
05-Mar-07,WW_24,1000,
05-Mar-07,WW_109,760,
05-Mar-07,WW_22,300,340
05-Mar-07,WW_23,440,380
05-Mar-07,WW_29,260,160
05-Mar-07,WW_91,950,1200
05-Mar-07,WW_80,190,
05-Mar-07,WW_18,140,
05-Mar-07,WW_90,20,
05-Mar-07,WW_110,320,
05-Mar-07,WW_89,32000,
05-Mar-07,WW_64,5300,
05-Mar-07,WW_92,200,
12-Mar-07,WW_106,290,
12-Mar-07,WW_31,140,
12-Mar-07,WW_32,650,
12-Mar-07,WW_105,200,
12-Mar-07,WW_104,130,
12-Mar-07,WW_103,530,
12-Mar-07,WW_34,380,
12-Mar-07,WW_37,4200,
12-Mar-07,WW_73,3300,
12-Mar-07,WW_46,1300,
12-Mar-07,WW_102,2000,
12-Mar-07,WW_36,5700,
12-Mar-07,WW_101,6500,
12-Mar-07,WW_96,430,
12-Mar-07,WW_92,60,
19-Mar-07,WW_74,<10,
19-Mar-07,WW_100,40,
19-Mar-07,WW_39,400,
19-Mar-07,WW_108,110,
19-Mar-07,WW_99,40,
19-Mar-07,WW_40,40,
19-Mar-07,WW_75,230,
19-Mar-07,WW_41,2000,
19-Mar-07,WW_92,90,
19-Mar-07,WW_42,750,
19-Mar-07,WW_48,340,
26-Mar-07,WW_49,20,
26-Mar-07,WW_50,<10,
26-Mar-07,WW_86,3000,
26-Mar-07,WW_55,40,
26-Mar-07,WW_56,30,
26-Mar-07,WW_76,4300,
26-Mar-07,WW_57,820,
26-Mar-07,WW_58,1900,
26-Mar-07,WW_54,2700,
26-Mar-07,WW_97,1100,
26-Mar-07,WW_52,1400,
26-Mar-07,WW_59,1400,
26-Mar-07,WW_43,580,
26-Mar-07,WW_92,310,
02-Apr-07,WW_12,170,160
02-Apr-07,WW_13,440,
02-Apr-07,WW_78,1100,690
02-Apr-07,WW_17,350,
02-Apr-07,WW_19,380,
02-Apr-07,WW_20,430,
02-Apr-07,WW_24,870,
02-Apr-07,WW_109,1200,
02-Apr-07,WW_22,360,
02-Apr-07,WW_23,470,
02-Apr-07,WW_29,480,
02-Apr-07,WW_91,2100,
02-Apr-07,WW_79,700,
02-Apr-07,WW_80,530,
02-Apr-07,WW_18,390,
02-Apr-07,WW_90,150,180
02-Apr-07,WW_110,790,480
02-Apr-07,WW_89,480,250
02-Apr-07,WW_64,4800,1600
02-Apr-07,WW_92,340,
09-Apr-07,WW_31,550,570
09-Apr-07,WW_32,600,530
09-Apr-07,WW_105,30,40
09-Apr-07,WW_104,340,300
09-Apr-07,WW_103,610,260
09-Apr-07,WW_34,140,130
09-Apr-07,WW_37,3700,
09-Apr-07,WW_73,2000,
09-Apr-07,WW_46,870,
09-Apr-07,WW_35,<10,
09-Apr-07,WW_102,1900,
09-Apr-07,WW_36,7600,
09-Apr-07,WW_101,5700,
09-Apr-07,WW_96,220,110
09-Apr-07,WW_92,60,
16-Apr-07,WW_74,220,180
16-Apr-07,WW_100,110,130
16-Apr-07,WW_39,470,260
16-Apr-07,WW_108,450,340
16-Apr-07,WW_99,110,30
16-Apr-07,WW_40,270,
16-Apr-07,WW_75,590,
16-Apr-07,WW_41,6000,
16-Apr-07,WW_92,470,
16-Apr-07,WW_42,8800,
16-Apr-07,WW_48,2100,
23-Apr-07,WW_49,<10,<10
23-Apr-07,WW_50,20,30
23-Apr-07,WW_86,90,80
23-Apr-07,WW_55,<10,<10
23-Apr-07,WW_56,<10,9
23-Apr-07,WW_76,3200,1500
23-Apr-07,WW_57,140,
23-Apr-07,WW_58,1100,
23-Apr-07,WW_54,3000,
23-Apr-07,WW_97,40,
23-Apr-07,WW_52,370,
23-Apr-07,WW_59,130,
23-Apr-07,WW_43,20,
23-Apr-07,WW_92,20,
30-Apr-07,WW_92,750,
07-May-07,WW_12,170,
07-May-07,WW_13,20,
07-May-07,WW_78,30,
07-May-07,WW_17,50,
07-May-07,WW_19,99,
07-May-07,WW_20,140,
07-May-07,WW_24,70,90
07-May-07,WW_109,210,110
07-May-07,WW_22,80,
07-May-07,WW_23,100,
07-May-07,WW_29,40,
07-May-07,WW_91,20,
07-May-07,WW_79,<10,20
07-May-07,WW_80,40,20
07-May-07,WW_18,60,80
07-May-07,WW_90,20,
07-May-07,WW_110,1100,
07-May-07,WW_89,40,
07-May-07,WW_64,20,
07-May-07,WW_92,30,
14-May-07,WW_31,220,
14-May-07,WW_32,690,
14-May-07,WW_105,200,
14-May-07,WW_104,230,
14-May-07,WW_103,240,
14-May-07,WW_34,390,
14-May-07,WW_37,21000,18000
14-May-07,WW_73,4000,4900
14-May-07,WW_46,2000,780
14-May-07,WW_35,50,60
14-May-07,WW_102,40,20
14-May-07,WW_36,14000,14000
14-May-07,WW_101,16000,20000
14-May-07,WW_96,330,
14-May-07,WW_92,<10,
21-May-07,WW_74,<10,
21-May-07,WW_100,50,
21-May-07,WW_39,190,
21-May-07,WW_108,<10,
21-May-07,WW_99,40,
21-May-07,WW_40,60,
21-May-07,WW_75,80,70
21-May-07,WW_41,1300,1200
21-May-07,WW_92,50,30
21-May-07,WW_42,430,370
21-May-07,WW_48,160,60
29-May-07,WW_49,<10,
29-May-07,WW_50,140,
29-May-07,WW_86,760,
29-May-07,WW_55,<10,
29-May-07,WW_56,<10,
29-May-07,WW_76,3500,
29-May-07,WW_57,540,450
29-May-07,WW_58,2700,2900
29-May-07,WW_54,300,220
29-May-07,WW_97,240,240
29-May-07,WW_52,800,940
29-May-07,WW_59,280,270
29-May-07,WW_43,90,100
29-May-07,WW_92,50,
04-Jun-07,WW_12,90000,
04-Jun-07,WW_13,600,400
04-Jun-07,WW_77,1800,
04-Jun-07,WW_78,660,
04-Jun-07,WW_17,1600,440
04-Jun-07,WW_19,970,230
04-Jun-07,WW_20,680,440
04-Jun-07,WW_24,220,
04-Jun-07,WW_109,540,
04-Jun-07,WW_22,1800,750
04-Jun-07,WW_23,140,50
