,ag_sol(mg/l),ag_tot(mg/l),alk(mg/l),as_sol(mg/l),as_tot(mg/l),b_sol(mg/l),b_tot(mg/l),ba_sol(mg/l),ba_tot(mg/l),benzene(ug/l),ca_sol(mg/l),ca_tot(mg/l),cd_sol(mg/l),cd_tot(mg/l),chloroph(yll_a),cl(mg/l),cn(mg/l),cn_wad(mg/l),collect(date),cr6(ug/l),cr_sol(mg/l),cr_tot(mg/l),cu_sol(mg/l),cu_tot(mg/l),do(mg/l),e_coli(cts/100ml),ethylbenzene(ug/l),f(mg/l),fe_sol(mg/l),fe_tot(mg/l),fec_col(cts/100ml),fog(mg/l),hg_ll(ng/l),hg_sol(ug/l),hg_tot(ug/l),m__and/or_p_xylenes(ug/l),mg_sol(mg/l),mg_tot(mg/l),mn_sol(mg/l),mn_tot(mg/l),nh3_n(mg/l),ni_sol(mg/l),ni_tot(mg/l),no2+no3(mg/l),o_xylene(ug/l),pb_sol(mg/l),pb_tot(mg/l),ph(),phenol(ug/l),radiochem(alpha),radiochem(beta),sampling(point),se_sol(mg/l),se_tot(mg/l),so4(mg/l),ss(mg/l),tds(mg/l),temp(deg_c),tkn(mg/l),toc(mg/l),toluene(ug/l),tot_p(mg/l),turb(ntu),vss(mg/l),xylenes(total)(ug/l),xylenes_(total)(ug/l),zn_sol(mg/l),zn_tot(mg/l),location_description,north_latitude,west_longitude
30,0.0,0.0,194.0,0.0,0.0,0.106,0.10099999999999999,0.0429,0.0483,<2,77.73,73.66,0.0,0.0,17.3,259.0,0.0,0.0,2008-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,5.9,,<2,0.21,0.051,0.92,140.0,,1.81,,0.0,<3,35.355,32.37,0.0818,0.2345,0.0,0.0,0.0,0.0,<3,0.0,0.0,8.33,0.0,<2.40,4.1,ww_12,0.0,0.0,86.6,18.0,876.0,24.0,1.08,6.3,<2,0.0,14.5,6.0,,<3,0.0,0.022000000000000002,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
31,0.0,0.0,162.0,0.0,0.0,0.093,0.105,0.0362,0.0457,,52.93,58.15,0.0,0.0,30.9,191.0,0.0,0.0,2008-07-07 00:00:00,0.0,0.0,0.0029,0.0,0.0,5.7,360.0,,0.0,0.05,1.2,330.0,,1.86,,0.0,,23.781,25.08,0.0322,0.1886,0.12,0.0,0.0,0.111,,0.0,0.0,8.09,0.0,<1.80,2.1,ww_12,0.0,0.0,63.5,21.0,566.0,24.6,1.14,6.2,,0.0,10.3,7.0,,,0.0,0.043,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
32,0.0,0.0,145.0,0.0,0.0,0.068,0.11800000000000001,0.0356,0.0484,<2,47.34,52.12,0.0,0.0,14.3,161.0,0.0,0.0,2008-08-04 00:00:00,0.0,0.0,0.0029,0.0,0.0,4.8,,<2,0.0,0.061,1.87,11000.0,,8.46,,0.0,<3,22.269000000000002,24.27,0.0922,0.2255,0.33,0.0,0.0,0.41700000000000004,<3,0.0,0.0,7.7,0.0,2.5,6.1,ww_12,0.0,0.0,43.4,63.0,568.0,23.5,1.35,12.9,<2,0.0,35.8,14.0,,<3,0.01,0.032,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
33,0.0,0.0,204.0,0.0,0.0,0.111,0.102,0.0407,0.0457,<2,66.23,68.96,0.0,0.0,18.5,146.0,0.0,0.0,2008-10-06 00:00:00,0.0,0.0,0.0027,0.0,0.0,8.9,130.0,<2,0.0,0.046,1.14,180.0,,1.36,,0.0,<3,28.083000000000002,28.6,0.0258,0.1117,0.0,0.0,0.0,0.158,<3,0.0,0.023,6.9,0.0,<1.70,2.2,ww_12,0.0,0.0,82.1,25.0,596.0,14.9,0.98,7.0,<2,0.0,19.5,4.0,,<3,0.0,0.015,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
34,0.0,0.0,243.0,0.0,0.0,0.096,0.09699999999999999,0.0404,0.0494,,76.18,83.35,0.0,0.0,22.8,200.0,0.0,0.0,2008-11-03 00:00:00,0.0,0.0,0.0,0.0,0.0,7.7,,,0.24,0.037,1.06,160.0,,1.89,,0.0,,32.63,34.74,0.0301,0.1147,0.0,0.0,0.0,0.11,,0.0,0.026000000000000002,7.9,0.0,<2.00,2.4,ww_12,0.0,0.0,86.22,36.0,678.0,17.4,0.87,6.7,,0.0,19.5,8.0,,,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
35,0.0,0.0,211.0,0.0,6.0,0.08800000000000001,0.166,0.0414,0.0443,<2,82.41,84.96,0.0,0.0,16.5,286.0,0.0,0.0,2008-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0,11.4,,<2,0.21,0.045,0.74,600.0,,1.65,,0.0,<3,35.534,36.6,0.0419,0.0896,0.0,0.0,0.0,0.248,<3,0.044000000000000004,0.043,7.73,0.0,<5.10,6.8,ww_12,0.0,0.0,86.79,21.0,924.0,2.3,0.85,5.3,<2,0.0,14.6,6.0,,<3,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
36,0.0,0.0,212.0,0.0,0.0,0.054000000000000006,0.055,0.0368,0.0405,,76.0,78.19,0.0,0.0,2.0,282.0,0.0,0.0,2009-01-05 00:00:00,0.0,0.0,0.0028,0.0,0.0,10.4,60.0,,0.0,0.07200000000000001,0.7,60.0,,1.19,,0.0,,32.537,32.96,0.076,0.0929,0.1,0.0,0.0,0.877,,0.08,0.09,7.4,0.0,<4.75,7.09,ww_12,0.0,0.0,77.2,12.0,846.0,1.2,0.91,4.9,,0.0,13.2,4.0,,,0.0,0.039,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
37,0.0,0.0,177.0,0.0,0.0,0.055,0.055999999999999994,0.0332,0.0411,,62.19,67.98,0.0,0.0,10.7,310.0,0.0,0.0,2009-03-02 00:00:00,0.0,0.0,0.0064,0.0,0.0,9.0,,,0.0,0.057999999999999996,1.74,9.0,,8.46,,0.0,,25.693,28.17,0.0694,0.0891,0.13,0.0024,0.0,0.743,,0.0,0.078,7.8,0.0,<4.30,6.02,ww_12,0.0,0.0,65.85,32.0,818.0,2.3,0.96,4.7,,0.0,29.6,5.0,,,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
38,0.0,0.0,220.0,0.0,0.0,0.07400000000000001,0.069,0.0376,0.0413,<2,73.13,76.75,0.0,0.0,14.4,278.0,0.0,0.0,2009-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,10.6,20.0,<2,0.0,0.05,0.85,20.0,,2.36,,0.0,<3,30.951999999999998,32.73,0.0548,0.0955,0.0,0.0,0.0,0.32299999999999995,<3,0.0,0.0,6.8,0.0,<2.84,<4.70,ww_12,0.0,0.0,na,23.0,844.0,4.2,0.83,5.0,<2,0.0,16.2,8.0,,<3,0.0,0.017,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
39,0.0,0.0,244.0,0.0,0.0,0.076,0.091,0.0364,0.0404,,69.9,65.74,0.0,0.0,18.8,187.0,0.0,0.0,2009-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,9.0,,,0.0,0.040999999999999995,0.88,40.0,,2.04,,0.0,,29.96,27.84,0.0435,0.1119,0.0,0.0,0.0,0.243,,0.0,0.0,7.0,0.0,2.26,<4.63,ww_12,0.0,0.0,70.71,22.0,686.0,18.1,1.03,6.2,,0.0,19.4,4.0,,,0.0,0.022000000000000002,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
40,0.0,0.0,203.0,0.0,0.0,0.084,0.08,0.0362,0.0435,<2,58.75,64.52,0.0,0.0,20.2,220.0,0.0,0.0,2009-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,8.9,,<2,0.19,0.047,1.44,1500.0,,6.11,,0.0,<3,25.533,27.08,0.0523,0.155,0.12,0.0,0.0,0.223,<3,0.0,0.0,7.38,0.0,<1.86,<5.02,ww_12,0.0,0.0,56.09,35.0,624.0,18.0,1.61,7.0,<2,0.11,28.4,7.0,,<3,0.0,0.02,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
41,0.0,0.0,239.0,0.0,0.0,0.109,0.11,0.0389,0.0471,,65.53,68.16,0.0,0.0,28.7,176.0,0.0,0.0,2009-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,7.4,580.0,,0.21,0.077,1.66,590.0,,3.73,,0.0,,28.47,29.32,0.0689,0.2022,0.0,0.0,0.0,0.26,,0.0,0.0,7.73,0.0,<2.86,<4.95,ww_12,0.0,0.0,52.7,39.0,616.0,23.1,1.72,10.2,,0.0,32.4,13.0,,,0.0,0.034,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
42,0.0,0.0,168.0,0.0,0.0,0.10099999999999999,0.153,0.0372,0.0448,<2,55.45,58.75,0.0,0.0,46.8,191.0,0.0,0.0,2009-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,6.8,270.0,<2,0.0,0.039,1.56,370.0,,2.93,,0.0,<3,24.362,25.36,0.0219,0.1287,0.0,0.0,0.0,0.16399999999999998,<3,0.0,0.0,7.9,0.0,<2.57,6.6,ww_12,0.0,0.0,71.14,42.0,594.0,13.5,1.15,6.6,<2,0.0,18.4,9.0,,<3,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
43,0.0,0.0,190.0,0.0,0.0,0.085,0.095,0.0319,0.0358,,58.41,59.46,0.0,0.0,8.2,123.0,0.0,0.0,2009-11-02 00:00:00,0.0,0.008,0.0257,0.0,0.0,9.0,,,0.0,0.10300000000000001,1.68,210.0,,5.43,,0.0,,24.905,25.24,0.0819,0.1121,0.19,0.0105,0.013000000000000001,0.46399999999999997,,0.0,0.0,6.54,0.0,<2.11,<5.32,ww_12,0.0,0.0,69.44,24.0,486.0,10.2,0.96,6.8,,0.0,22.7,3.0,,,0.01,0.021,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
44,0.0,0.0,249.0,0.0,0.0,0.107,0.107,0.0404,0.0432,<2,83.35,86.32,0.0,0.0,17.4,191.0,0.0,0.0,2009-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,12.2,,<2,0.0,0.047,0.53,30.0,0.0,3.7,,0.0,<3,36.333,37.01,0.0364,0.0622,0.0,0.0,0.0,0.33399999999999996,<3,0.0,0.0,7.82,0.0,<4.44,<4.64,ww_12,0.0,0.0,92.49,15.0,698.0,3.5,0.95,6.3,<2,0.0,12.0,4.0,,<3,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
45,0.02,0.0,265.0,0.0,0.0,0.08900000000000001,0.085,0.0453,0.0474,<2,98.96,98.73,0.0105,0.013999999999999999,3.2,291.0,0.0,0.0,2010-02-01 00:00:00,0.0,0.0,0.0026,0.0,0.0,7.1,_____,<2,0.0,0.052000000000000005,0.56,<10,_____,,0.0,_____,<3,0.1065,43.461000000000006,0.0,0.0919,0.15,0.0,0.0,0.9059999999999999,<3,0.0,0.0,7.39,0.0,<4.53,6.14,ww_12,0.0,0.0,103.71,11.0,936.0,2.1,1.52,5.0,<2,0.0,10.5,0.0,,<3,2.1,0.011000000000000001,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
46,0.0,0.0,255.0,0.0,0.0,0.094,0.066,0.0633,0.0727,,123.28,120.59,0.0,0.0,6.0,814.0,0.006,0.0,2010-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,11.9,_____,,0.0,0.035,0.71,60.0,_____,2.23,_____,0.0,,49.416000000000004,48.03,0.1292,0.1511,0.17,0.0,0.0,0.501,,0.023,0.017,7.36,0.0,<4.13,5.78,ww_12,0.0,0.0,109.57,20.0,1848.0,3.8,0.74,3.4,,0.0,10.1,4.0,,,0.0,0.047,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
47,0.0,0.0,215.0,0.0,0.0,0.087,0.0,0.0358,0.0469,<2,64.99,72.34,0.0,0.0,22.6,313.0,0.0,0.0,2010-04-05 00:00:00,0.0,0.0,0.0036,0.0,0.0,4.2,280.0,<2,0.15,0.0,2.31,340.0,_____,4.53,_____,0.0,<3,30.511,32.45,0.0464,0.1453,0.0,0.0,0.0,0.10400000000000001,<3,0.0,0.0,7.82,0.0,<4.33,9.16,ww_12,0.0,0.0,93.76,36.0,912.0,16.9,0.97,5.3,<2,0.11,27.8,6.0,,<3,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
48,0.0,0.0,216.0,0.0,0.0,0.085,0.09,0.0412,0.055,,67.9,85.39,0.0,0.0,27.8,313.0,0.0,0.0,2010-05-03 00:00:00,0.0,0.0,0.0,0.0,0.0,7.9,_____,,0.18,0.026000000000000002,0.94,170.0,_____,2.0,_____,0.0,,31.366999999999997,37.53,0.0386,0.1841,0.0,0.0,0.0,0.076,,0.0,0.0,7.75,0.0,<3.47,<5.12,ww_12,0.0,0.0,80.53,28.0,908.0,18.1,1.3,6.3,,0.11,24.9,8.0,,,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
49,0.0,0.0,191.0,0.0,0.0,0.092,0.092,0.0388,0.0482,<2,60.03,64.15,0.0,0.0,12.8,188.0,0.0,0.0,2010-06-07 00:00:00,0.0,0.0,0.0049,0.0,0.0,6.4,_____,<2,0.17,0.036000000000000004,2.25,440.0,_____,2.0,_____,0.0,<3,26.844,27.91,0.0353,0.1684,0.16,0.0,0.0,0.3,<3,0.0,0.0,7.4,0.0,<1.94,<5.14,ww_12,0.0,0.0,50.99,49.0,680.0,19.0,1.27,6.9,<2,0.14,43.3,8.0,,<3,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
50,0.0,0.0,127.0,0.0,0.0,0.089,0.08199999999999999,0.0271,0.0364,<2,40.18,41.61,0.0,0.0,17.1,104.0,0.0,0.0,2010-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,6.6,,<2,0.15,0.108,2.05,280.0,,2.5,,0.0,<3,16.669,17.26,0.0173,0.1694,0.11,0.0,0.0,0.304,<3,0.0,0.0,7.38,0.0,<3.45,<4.37,ww_12,0.0,0.0,42.19,32.0,392.0,24.7,1.03,7.4,<2,0.24,29.1,6.0,,<3,0.0,0.031,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
51,0.0,0.0,159.0,0.0,0.0,0.1,0.096,0.04,0.046,,53.6,54.51,0.0,0.0,9.5,149.0,0.0,0.0,2010-09-07 00:00:00,0.0,0.0,0.0,0.0,0.0,7.1,,,0.19,0.0,0.92,250.0,,1.1,,0.0,,22.9,22.45,0.034,0.0766,0.0,0.0,0.0,0.308,,0.0,0.0,7.17,0.0,<1.06,3.08,ww_12,0.0,0.0,56.56,18.0,562.0,19.6,0.95,7.5,,0.0,21.8,4.0,,,0.0,0.0,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
52,<0.004,<0.004,242.0,<0.02,<0.05,0.08,0.06,0.0432,0.049,,76.3,77.5,<0.001,<0.001,2.7,454.0,0.005,0.0011,2011-01-03 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,12.3,540.0,,0.17,<0.2,0.9,380.0,,12.0,,<0.2,,31.64,32.1,0.0907,0.125,0.44,<0.008,<0.008,0.934,,<0.03,<0.03,7.3,<5,4.8,6.5,ww_12,<0.03,<0.005,81.04,18.0,1058.0,1.8,1.25,5.5,,0.12,11.4,5.0,,,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
53,0.0019,<0.004,173.0,<0.02,<0.05,<0.07,0.084,0.0397,0.0441,,75.38,79.19,<0.001,<0.001,9.0,451.0,0.005,<0.0010,2011-03-07 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,12.3,,,0.15,<0.2,0.88,40.0,,<2.50,,<0.2,,30.84,32.95,0.0488,0.0665,0.16,<0.008,<0.008,1.235,,<0.03,<0.03,7.28,<5,<2.30,2.4,ww_12,<0.03,<0.005,84.46,22.0,1018.0,4.2,0.81,4.9,,<0.10,19.6,4.0,,,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
54,0.002,<0.004,201.0,<0.02,<0.05,0.07,0.069,0.0467,0.0503,<2.0,86.63,88.42,<0.001,<0.001,13.3,420.0,<0.005,<0.0010,2011-04-04 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,8.8,40.0,<2.0,0.18,<0.2,0.61,90.0,,2.0,,<0.2,<3.0,37.48,37.79,0.0497,0.0852,<0.10,<0.008,<0.008,0.207,<3.0,<0.03,<0.03,7.96,<5,<3.00,4.6,ww_12,<0.03,0.005,98.91,16.0,1098.0,12.7,0.93,5.0,<2.0,<0.10,12.3,3.0,,<3.0,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
55,0.0019,<0.004,212.0,<0.02,<0.05,0.08,0.075,0.0407,0.0459,,75.37,76.66,<0.001,<0.001,28.7,218.0,<0.005,<0.0010,2011-05-02 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,10.2,,,0.2,<0.2,0.89,9.0,,<0.50,,<0.2,,32.99,33.22,0.0369,0.0944,<0.10,<0.008,<0.008,0.295,,<0.03,<0.03,7.65,<5,3.4,2.5,ww_12,<0.03,<0.005,86.08,24.0,728.0,14.6,1.04,6.5,,<0.10,21.4,6.0,,,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
56,0.0013,<0.004,210.0,<0.02,<0.05,0.08,0.085,0.0393,0.0452,<2.0,64.35,69.55,<0.001,<0.001,15.9,180.0,<0.005,<0.0010,2011-06-06 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.0,,<2.0,0.2,<0.2,0.88,140.0,,7.7,,<0.2,<3.0,27.69,29.72,0.0127,0.1195,0.13,<0.008,<0.008,0.128,<3.0,<0.03,<0.03,7.5,<5,<1.80,2.8,ww_12,<0.03,<0.005,55.48,27.0,656.0,22.5,1.2,7.7,<2.0,0.1,11.2,6.0,,<3.0,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
57,0.0012,<0.004,169.0,<0.02,<0.05,0.09,0.089,0.033,0.0398,<2.0,51.61,53.97,<0.001,<0.001,37.8,124.0,<0.005,<0.0010,2011-08-01 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,6.9,,<2.0,0.18,<0.2,1.27,270.0,,<2.5,,<0.2,<3.0,21.45,22.26,0.0209,0.1392,<0.10,<0.008,<0.008,<0.04,<3.0,<0.03,<0.03,7.55,<5,<2.30,4.5,ww_12,<0.03,<0.005,48.8,27.0,598.0,27.1,1.35,9.5,<2.0,0.23,21.4,8.0,,<3.0,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
58,0.0014,<0.004,165.0,<0.02,<0.05,0.08,0.091,0.0315,0.0347,<2.0,54.52,54.69,<0.001,<0.001,15.9,134.0,<0.005,<0.0010,2011-10-03 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,9.1,,<2.0,0.18,<0.2,0.5,110.0,,<2.5,,<0.2,<3.0,23.54,23.4,0.0124,0.0538,0.16,<0.008,<0.008,0.152,<3.0,<0.03,<0.03,8.1,<5,1.6,2.5,ww_12,<0.03,<0.005,64.02,7.0,494.0,14.4,0.8,5.4,<2.0,<0.10,12.9,4.0,,<3.0,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
59,0.0015,<0.004,208.0,<0.02,<0.05,0.09,0.087,0.0367,0.0399,,69.43,69.47,<0.001,<0.001,12.8,188.0,<0.005,<0.0010,2011-11-07 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,8.6,,,0.21,<0.2,0.61,20.0,,<2.5,,<0.2,,30.33,29.99,0.0502,0.0827,0.14,<0.008,<0.008,0.136,,<0.03,<0.03,7.5,<5,2.0,2.0,ww_12,<0.03,0.005,71.0,13.0,626.0,11.9,0.82,6.1,,<0.10,11.6,3.0,,,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
60,0.002,<0.004,224.0,<0.02,<0.05,0.09,0.08,0.033,0.036000000000000004,,73.62,74.0,<0.001,<0.001,15.5,149.0,<0.005,<0.0010,2011-12-05 00:00:00,<10,<0.003,<0.01,<0.005,<0.02,10.8,,,0.19,<0.2,0.6,90.0,,<2.5,,<0.2,,32.0,31.98,0.033,0.073,<0.10,<0.008,<0.008,0.40399999999999997,,<0.03,<0.03,7.2,<5,<2.00,2.8,ww_12,<0.03,0.006,71.16,23.0,600.0,7.0,0.64,5.3,,<0.10,11.4,4.0,,,<0.02,<0.06,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
61,0.002,0.002,265.0,<0.02,<0.05,0.09,0.08,0.039,0.040999999999999995,,91.0,92.0,<0.001,<0.001,11.2,236.0,<0.005,<0.001,2012-01-09 00:00:00,<6,<0.005,0.006,<0.005,<0.005,5.0,,,0.28,<0.1,0.5,130.0,,<2.5,,<0.2,,42.0,43.0,0.063,0.094,<0.1,0.009,0.008,0.216,,<0.02,<0.02,8.11,<5,2.3,2.7,ww_12,0.005,0.006,102.69,8.0,780.0,5.3,1.12,5.3,,<0.1,5.3,1.0,,,0.01,<0.01,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
62,0.003,0.002,256.0,<0.02,<0.05,0.07,0.06,0.04,0.040999999999999995,<2,91.0,93.0,0.001,<0.001,6.8,321.0,<0.005,0.0015,2012-02-06 00:00:00,<6,<0.005,<0.005,<0.005,<0.005,12.2,,<2,0.17,<0.1,0.3,40.0,,<2.5,,<0.2,<3,42.0,42.0,0.842,0.855,<0.1,<0.005,<0.005,0.278,<3,<0.02,<0.02,7.51,<5,<2.30,<1.70,ww_12,0.007,0.007,98.1,7.0,920.0,3.1,<1,4.0,<2,<0.1,4.96,3.0,,<3,<0.01,0.01,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
63,0.002,0.002,230.0,<0.02,<0.05,0.06,0.06,0.04,0.046,,87.0,92.0,<0.001,<0.001,7.8,401.0,0.005,0.002,2012-03-05 00:00:00,<6,<0.005,<0.005,<0.005,<0.005,13.1,,,0.17,<0.1,1.2,40.0,,<2.5,,<0.2,,37.0,38.0,0.061,0.109,<0.1,<0.005,<0.005,0.517,,<0.02,<0.02,7.2,<5,<3.00,2.2,ww_12,0.007,0.005,86.77,13.0,994.0,3.8,1.9,3.8,,<0.1,11.6,2.0,,,0.01,0.03,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
64,0.002,0.002,249.0,<0.02,<0.05,0.08,0.08,0.043,0.046,<2,88.0,89.0,<0.001,<0.001,16.7,296.0,<0.005,<0.001,2012-04-02 00:00:00,<6,<0.005,<0.005,<0.005,<0.005,10.7,,<2,0.2,<0.1,0.4,<10,,<2.5,,<0.2,<3,41.0,40.0,0.029,0.09300000000000001,0.13,<0.005,<0.005,<0.15,<3,<0.02,<0.02,8.31,<5,<2.70,2.2,ww_12,0.006,<0.005,84.97,9.0,882.0,12.3,<1,5.3,<2,0.11,,3.0,,<3,<0.01,0.01,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
65,0.001,0.001,200.0,<0.02,,,0.08,,0.043,,,72.0,0.001,,16.5,260.0,<0.005,<0.001,2012-05-07 00:00:00,<6,<0.005,,<0.005,,7.4,,,0.15,0.1,,900.0,,<5.0,,<0.2,,,33.0,,0.154,0.12,0.005,,0.192,,<0.02,,7.03,<5,<2.20,2.7,ww_12,,<0.005,69.33,46.0,736.0,19.0,<1,6.5,,0.11,,8.0,,,<0.01,,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
66,0.001,0.001,181.0,<0.02,,,0.08,,0.039,<2,,60.0,0.001,,7.3,267.0,<0.005,<0.001,2012-06-04 00:00:00,<6,<0.005,,<0.005,,7.3,,<2,0.17,0.1,,210.0,,<5.0,,<0.2,<3,,29.0,,0.14400000000000002,0.15,<0.005,,0.213,<3,<0.02,,6.75,<5,<2.20,1.9,ww_12,,<0.005,61.77,28.0,750.0,22.5,1.01,6.5,<2,0.37,,5.0,,<3,0.01,,buffalo_creek_@_lake_cook_rd.,42.151833333333336,87.96916666666668
67,0.0,0.0,198.0,0.0,0.0,0.182,0.18,0.033,0.0362,,77.03,71.6,0.0003,0.0,13.6,217.9,0.002,0.0005,2005-01-03 00:00:00,3.0,0.0,0.0,0.0,0.023,10.8,,,0.37,0.035,0.8240000000000001,1000.0,,,0.0,0.17,,35.001999999999995,31.93,0.0415,0.0799,0.25,0.002,0.004,5.944,,0.0011,0.002,na,4.0,<4.05,11.16,ww_13,0.003,0.008,81.98,13.0,653.0,na,0.96,11.0,,0.95,18.5,3.0,,,0.0269,0.032,des_plaines_river_@_lake_cook_rd.,42.1521,87.9102
68,0.0,0.0,206.0,0.0,0.0,0.12,0.12300000000000001,0.0417,0.0463,0.0,83.61,84.64,0.0,0.0,9.9,405.3,0.003,0.0022,2005-02-07 00:00:00,3.0,0.0,0.0,0.0,0.013999999999999999,10.9,,0.0,0.24,0.03,0.738,850.0,,,,0.0,0.0,37.675,37.73,0.0692,0.09,0.34,0.0,0.002,4.138999999999999,0.0,0.0,0.004,7.3,6.0,<6.96,9.15,ww_13,0.009000000000000001,0.018000000000000002,88.43,29.0,1045.0,6.3,1.92,10.0,0.0,0.68,18.0,6.0,0.0,,0.0182,0.036000000000000004,des_plaines_river_@_lake_cook_rd.,42.1521,87.9102
69,0.0,0.0,214.0,0.0,0.0,0.102,0.109,0.0339,0.0399,,76.41,80.01,0.0,0.0,7.9,228.8,0.002,0.0003,2005-03-07 00:00:00,0.0,0.0,0.0,0.0,0.022000000000000002,9.4,300.0,,0.25,0.02,0.9570000000000001,330.0,,,,0.0,,36.086,37.4,0.0412,0.0678,0.09,0.0,0.002,3.7489999999999997,,0.0031,0.006999999999999999,8.06,4.0,5.13,<4.36,ww_13,0.018000000000000002,0.016,81.54,17.0,761.0,6.5,1.02,7.0,,0.41,21.4,0.0,,,0.0114,0.026000000000000002,des_plaines_river_@_lake_cook_rd.,42.1521,87.9102
70,0.0,0.0,214.0,0.0,0.0,0.095,0.094,0.0347,0.0386,0.0,75.16,77.17,0.0,0.0004,19.9,194.0,0.0,0.0004,2005-04-04 00:00:00,0.0,0.0,0.0,0.0,0.009000000000000001,10.4,,0.0,0.22,0.018000000000000002,0.823,370.0,,,,0.0,0.0,36.649,36.64,0.0375,0.0751,0.1,0.0,0.002,3.6310000000000002,0.0,0.0031,0.006,8.12,3.0,<5.34,7.49,ww_13,0.005,0.0,79.5,24.0,689.0,17.1,1.14,9.0,0.0,0.3,18.5,8.0,0.0,,0.0085,0.023,des_plaines_river_@_lake_cook_rd.,42.1521,87.9102
71,0.0,0.0,221.0,0.0,0.0,0.188,0.21600000000000003,0.0341,0.038,,79.16,82.38,0.0004,0.0005,91.9,212.4,0.002,0.0003,2005-05-02 00:00:00,2.0,0.0,0.0,0.0,0.024,11.3,,,0.41,0.021,0.361,30.0,,,,0.0,,37.571999999999996,38.73,0.0204,0.0731,0.1,0.0,0.003,6.888,,0.0018,0.003,7.5,5.0,<5.41,8.49,ww_13,0.0,0.006,105.36,11.0,618.0,14.0,1.11,9.0,,1.1,10.9,9.0,,,0.0154,0.037000000000000005,des_plaines_river_@_lake_cook_rd.,42.1521,87.9102
